Patient Name: EQUIPO 4 2025, QA
Patient ID: Eq4-2025
Plan: PerfDiag
Course: C-Fisica
Date: Friday, August 07, 2026 2:49:08 PM
Exported by: paberbuj

Start: (-29.79, -28.61, 0.00)
End:   (30.24, -28.61, -0.23)

	40x40	20x20	10x10	Total
-19.952438	155.393774	1.730563	0.000000	157.124336
-19.927433	155.759369	1.738955	0.000000	157.498324
-19.902427	156.124966	1.747348	0.000000	157.872313
-19.877422	156.490563	1.755740	0.000000	158.246303
-19.852417	156.774501	1.764943	0.000000	158.539444
-19.827411	156.914105	1.775578	0.000000	158.689683
-19.802406	157.053710	1.786214	0.000000	158.839924
-19.777400	157.193316	1.796849	0.000000	158.990165
-19.752395	157.332924	1.807485	0.000000	159.140408
-19.727389	157.472532	1.818120	0.000000	159.290652
-19.702384	157.612142	1.828755	0.000000	159.440898
-19.677379	157.751753	1.839391	0.000000	159.591144
-19.652373	157.891365	1.850026	0.000000	159.741391
-19.627368	158.030979	1.860661	0.000000	159.891640
-19.602362	158.154366	1.871083	0.000000	160.025449
-19.577357	158.249331	1.881132	0.000000	160.130463
-19.552351	158.344298	1.891180	0.000000	160.235478
-19.527346	158.439265	1.901229	0.000000	160.340494
-19.502340	158.534234	1.911278	0.000000	160.445511
-19.477335	158.629202	1.921327	0.000000	160.550529
-19.452330	158.724172	1.931375	0.000000	160.655547
-19.427324	158.819142	1.941424	0.000000	160.760567
-19.402319	158.914114	1.951473	0.000000	160.865587
-19.377313	159.009085	1.961522	0.000000	160.970607
-19.352308	159.095018	1.971770	0.000000	161.066788
-19.327302	159.165260	1.982363	0.000000	161.147623
-19.302297	159.235500	1.992957	0.000000	161.228457
-19.277292	159.305740	2.003550	0.000000	161.309290
-19.252286	159.375978	2.014143	0.000000	161.390121
-19.227281	159.446215	2.024737	0.000000	161.470952
-19.202275	159.516451	2.035330	0.000000	161.551781
-19.177270	159.586686	2.045924	0.000000	161.632610
-19.152264	159.656920	2.056517	0.000000	161.713437
-19.127259	159.727153	2.067110	0.000000	161.794263
-19.102254	159.787162	2.077899	0.000000	161.865061
-19.077248	159.829589	2.089022	0.000000	161.918611
-19.052243	159.872016	2.100145	0.000000	161.972161
-19.027237	159.914443	2.111268	0.000000	162.025712
-19.002232	159.956871	2.122392	0.000000	162.079263
-18.977226	159.999299	2.133515	0.000000	162.132814
-18.952221	160.041728	2.144638	0.000000	162.186366
-18.927216	160.084157	2.155762	0.000000	162.239919
-18.902210	160.126587	2.166885	0.000000	162.293471
-18.877205	160.169016	2.178008	0.000000	162.347024
-18.852199	160.203777	2.188953	0.000000	162.392731
-18.827194	160.225466	2.199595	0.000000	162.425061
-18.802188	160.247156	2.210236	0.000000	162.457393
-18.777183	160.268848	2.220878	0.000000	162.489725
-18.752178	160.290540	2.231519	0.000000	162.522059
-18.727172	160.312233	2.242161	0.000000	162.554394
-18.702167	160.333927	2.252802	0.000000	162.586730
-18.677161	160.355623	2.263444	0.000000	162.619067
-18.652156	160.377319	2.274085	0.000000	162.651405
-18.627150	160.399017	2.284727	0.000000	162.683744
-18.602145	160.412919	2.296005	0.000000	162.708924
-18.577140	160.413651	2.308358	0.000000	162.722009
-18.552134	160.414382	2.320711	0.000000	162.735093
-18.527129	160.415112	2.333063	0.000000	162.748175
-18.502123	160.415841	2.345416	0.000000	162.761257
-18.477118	160.416568	2.357769	0.000000	162.774337
-18.452112	160.417295	2.370122	0.000000	162.787417
-18.427107	160.418020	2.382475	0.000000	162.800495
-18.402101	160.418745	2.394828	0.000000	162.813572
-18.377096	160.419468	2.407180	0.000000	162.826648
-18.352091	160.425630	2.420764	0.000000	162.846393
-18.327085	160.440898	2.436407	0.000000	162.877305
-18.302080	160.456167	2.452050	0.000000	162.908216
-18.277074	160.471435	2.467693	0.000000	162.939128
-18.252069	160.486703	2.483336	0.000000	162.970039
-18.227063	160.501972	2.498979	0.000000	163.000950
-18.202058	160.517240	2.514622	0.000000	163.031862
-18.177053	160.532508	2.530265	0.000000	163.062773
