Patient Name: EQUIPO 4 2025, QA
Patient ID: Eq4-2025
Plan: PerfDiag
Course: C-Fisica
Date: Friday, August 07, 2026 3:13:31 PM
Exported by: paberbuj

Start: (0.28, -20.02, 29.81)
End:   (-0.28, -20.02, -29.81)

	40x40	20x20	10x10	Total
-20.262939	101.635883	2.918786	0.000000	104.554669
-20.237929	101.731015	2.932532	0.000000	104.663547
-20.212918	101.816964	2.946060	0.000000	104.763024
-20.187908	101.899068	2.959498	0.000000	104.858566
-20.162898	101.981174	2.972936	0.000000	104.954110
-20.137888	102.063281	2.986374	0.000000	105.049655
-20.112878	102.145390	2.999812	0.000000	105.145202
-20.087868	102.227500	3.013250	0.000000	105.240750
-20.062858	102.309612	3.026688	0.000000	105.336300
-20.037847	102.391725	3.040126	0.000000	105.431851
-20.012837	102.473840	3.053563	0.000000	105.527404
-19.987827	102.555957	3.067001	0.000000	105.622958
-19.962817	102.630078	3.081075	0.000000	105.711153
-19.937807	102.700908	3.095409	0.000000	105.796316
-19.912797	102.771732	3.109742	0.000000	105.881475
-19.887787	102.842553	3.124075	0.000000	105.966628
-19.862777	102.913368	3.138407	0.000000	106.051775
-19.837766	102.984179	3.152739	0.000000	106.136918
-19.812756	103.054985	3.167070	0.000000	106.222055
-19.787746	103.125787	3.181400	0.000000	106.307187
-19.762736	103.196584	3.195730	0.000000	106.392314
-19.737726	103.267377	3.210059	0.000000	106.477436
-19.712716	103.333715	3.225347	0.000000	106.559062
-19.687706	103.398256	3.241023	0.000000	106.639279
-19.662695	103.462801	3.256699	0.000000	106.719500
-19.637685	103.527349	3.272374	0.000000	106.799723
-19.612675	103.591900	3.288050	0.000000	106.879950
-19.587665	103.656454	3.303726	0.000000	106.960179
-19.562655	103.721011	3.319401	0.000000	107.040412
-19.537645	103.785571	3.335077	0.000000	107.120648
-19.512635	103.850134	3.350753	0.000000	107.200887
-19.487625	103.914701	3.366428	0.000000	107.281129
-19.462614	103.975464	3.382512	0.000000	107.357976
-19.437604	104.034719	3.398758	0.000000	107.433477
-19.412594	104.093977	3.415004	0.000000	107.508980
-19.387584	104.153238	3.431249	0.000000	107.584487
-19.362574	104.212501	3.447495	0.000000	107.659997
-19.337564	104.271768	3.463741	0.000000	107.735509
-19.312554	104.331038	3.479987	0.000000	107.811025
-19.287544	104.390311	3.496233	0.000000	107.886543
-19.262533	104.449586	3.512479	0.000000	107.962065
-19.237523	104.508865	3.528725	0.000000	108.037589
-19.212513	104.563624	3.545539	0.000000	108.109163
-19.187503	104.616618	3.562574	0.000000	108.179192
-19.162493	104.669608	3.579610	0.000000	108.249219
-19.137483	104.722596	3.596646	0.000000	108.319242
-19.112473	104.775581	3.613682	0.000000	108.389263
-19.087462	104.828563	3.630718	0.000000	108.459281
-19.062452	104.881543	3.647753	0.000000	108.529296
-19.037442	104.934519	3.664789	0.000000	108.599308
-19.012432	104.987493	3.681825	0.000000	108.669318
-18.987422	105.040463	3.698861	0.000000	108.739324
-18.962412	105.090176	3.716367	0.000000	108.806544
-18.937402	105.138643	3.734054	0.000000	108.872696
-18.912392	105.187109	3.751741	0.000000	108.938850
-18.887381	105.235577	3.769427	0.000000	109.005005
-18.862371	105.284046	3.787114	0.000000	109.071160
-18.837361	105.332515	3.804801	0.000000	109.137316
-18.812351	105.380985	3.822487	0.000000	109.203473
-18.787341	105.429456	3.840174	0.000000	109.269630
