Patient Name: EQUIPO 4 2025, QA
Patient ID: Eq4-2025
Plan: PerfDiag
Course: C-Fisica
Date: Friday, August 07, 2026 2:43:50 PM
Exported by: paberbuj

Start: (-29.79, -20.00, -29.57)
End:   (30.02, -20.00, 29.79)

	Campo 1
-10.966273	110.879538
-10.941268	110.879506
-10.916262	110.879325
-10.891257	110.880566
-10.866252	110.881819
-10.841246	110.883049
-10.816241	110.884613
-10.791235	110.887598
-10.766230	110.890508
-10.741224	110.893341
-10.716219	110.896098
-10.691214	110.898778
-10.666208	110.901383
-10.641203	110.903911
-10.616197	110.906363
-10.591192	110.908739
-10.566187	110.911038
-10.541181	110.915030
-10.516176	110.919261
-10.491170	110.923517
-10.466165	110.927802
-10.441160	110.933859
-10.416154	110.939867
-10.391149	110.945824
-10.366143	110.951731
-10.341138	110.957589
-10.316133	110.963396
-10.291127	110.969153
-10.266122	110.974860
-10.241116	110.980517
-10.216111	110.986124
-10.191105	110.992291
-10.166100	110.998622
-10.141095	111.004977
-10.116089	111.011356
-10.091084	111.017950
-10.066078	111.024570
-10.041073	111.031165
-10.016068	111.037736
-9.991062	111.044283
-9.966057	111.050805
-9.941051	111.057304
-9.916046	111.063777
-9.891041	111.070227
-9.866035	111.076652
-9.841030	111.083027
-9.816024	111.089390
-9.791019	111.095754
-9.766014	111.102119
-9.741008	111.108448
-9.716003	111.114734
-9.690997	111.120993
-9.665992	111.127226
-9.640987	111.133432
-9.615981	111.139611
-9.590976	111.145763
-9.565970	111.151889
-9.540965	111.157987
-9.515959	111.164060
-9.490954	111.170083
-9.465949	111.176090
-9.440943	111.182100
-9.415938	111.188112
-9.390932	111.194003
-9.365927	111.199690
-9.340922	111.205324
-9.315916	111.210906
-9.290911	111.216436
-9.265905	111.221913
-9.240900	111.227338
-9.215895	111.232711
-9.190889	111.238031
-9.165884	111.243298
-9.140878	111.248360
-9.115873	111.253283
-9.090868	111.258205
-9.065862	111.263128
-9.040857	111.267956
-9.015851	111.272410
-8.990846	111.276765
-8.965840	111.281020
-8.940835	111.285175
-8.915830	111.289231
-8.890824	111.293187
-8.865819	111.297044
-8.840813	111.300801
-8.815808	111.304459
-8.790803	111.307265
-8.765797	111.309038
-8.740792	111.310636
-8.715786	111.312057
-8.690781	111.313218
-8.665776	111.312009
-8.640770	111.310626
-8.615765	111.309071
-8.590759	111.307342
-8.565754	111.305441
-8.540749	111.303367
-8.515743	111.301120
-8.490738	111.298700
-8.465732	111.296107
-8.440727	111.292527
-8.415721	111.287437
-8.390716	111.282197
-8.365711	111.276808
-8.340705	111.271269
-8.315700	111.263861
-8.290694	111.256010
-8.265689	111.248033
-8.240684	111.239930
-8.215678	111.231701
-8.190673	111.223346
-8.165667	111.214866
-8.140662	111.206260
-8.115657	111.197528
-8.090651	111.188394
-8.065646	111.178585
-8.040640	111.168853
-8.015635	111.159196
-7.990630	111.149614
-7.965624	111.139642
-7.940619	111.129433
-7.915613	111.119224
-7.890608	111.109015
-7.865603	111.098806
-7.840597	111.088597
-7.815592	111.078388
-7.790586	111.068179
-7.765581	111.057970
-7.740575	111.047668
-7.715570	111.037080
-7.690565	111.026618
-7.665559	111.016282
-7.640554	111.006071
-7.615548	110.995978
-7.590543	110.985945
-7.565538	110.975963
-7.540532	110.966029
-7.515527	110.956145
-7.490521	110.946311
-7.465516	110.936526
-7.440511	110.926790
-7.415505	110.917105
-7.390500	110.907454
-7.365494	110.897777
-7.340489	110.888200
-7.315484	110.878722
-7.290478	110.869343
-7.265473	110.860049
-7.240467	110.850797
-7.215462	110.841621
-7.190456	110.832521
-7.165451	110.823496
-7.140446	110.814547
-7.115440	110.805674
-7.090435	110.796876
-7.065429	110.788154
-7.040424	110.779506
-7.015419	110.770890
-6.990413	110.762373
-6.965408	110.753955
-6.940402	110.745636
-6.915397	110.737416
-6.890392	110.729297
-6.865386	110.721278
-6.840381	110.713358
-6.815375	110.705537
-6.790370	110.697816
-6.765365	110.690195
-6.740359	110.682673
-6.715354	110.675250
-6.690348	110.667927
-6.665343	110.660926
-6.640337	110.654014
-6.615332	110.647178
-6.590327	110.640417
-6.565321	110.633732
-6.540316	110.627149
-6.515310	110.620597
-6.490305	110.614069
-6.465300	110.607565
-6.440294	110.601084
-6.415289	110.594627
-6.390283	110.588194
-6.365278	110.581785
-6.340273	110.575400
-6.315267	110.569245
-6.290262	110.563196
-6.265256	110.557222
-6.240251	110.551324
-6.215246	110.545500
-6.190240	110.540248
-6.165235	110.535255
-6.140229	110.530288
-6.115224	110.525348
-6.090219	110.520434
-6.065213	110.515546
-6.040208	110.510684
-6.015202	110.505849
-5.990197	110.501040
-5.965191	110.496431
-5.940186	110.491876
-5.915181	110.487320
-5.890175	110.482764
-5.865170	110.478208
-5.840164	110.473613
-5.815159	110.468960
-5.790154	110.464281
-5.765148	110.459577
-5.740143	110.454848
-5.715137	110.450092
-5.690132	110.445311
-5.665127	110.440504
-5.640121	110.435672
-5.615116	110.430900
-5.590110	110.426163
-5.565105	110.421427
-5.540100	110.416690
-5.515094	110.411954
-5.490089	110.407306
-5.465083	110.402846
-5.440078	110.398361
-5.415072	110.393850
-5.390067	110.389312
-5.365062	110.384748
-5.340056	110.380158
-5.315051	110.375541
-5.290045	110.370899
-5.265040	110.366337
-5.240035	110.361822
-5.215029	110.357281
-5.190024	110.352717
-5.165018	110.348128
-5.140013	110.343525
-5.115008	110.338965
-5.090002	110.334357
-5.064997	110.329699
-5.039991	110.324993
-5.014986	110.320237
-4.989981	110.315432
-4.964975	110.310579
-4.939970	110.305676
-4.914964	110.300927
-4.889959	110.296356
-4.864953	110.291786
-4.839948	110.287215
-4.814943	110.282644
-4.789937	110.278073
-4.764932	110.273526
-4.739926	110.268886
-4.714921	110.264147
-4.689916	110.259309
-4.664910	110.254372
-4.639905	110.249336
-4.614899	110.244201
-4.589894	110.238967
-4.564889	110.233576
-4.539883	110.228046
-4.514878	110.222466
-4.489872	110.216835
-4.464867	110.211155
-4.439862	110.205425
-4.414856	110.199601
-4.389851	110.193645
-4.364845	110.187564
-4.339840	110.181358
-4.314835	110.175026
-4.289829	110.168569
-4.264824	110.161987
-4.239818	110.155280
-4.214813	110.148383
-4.189807	110.141287
-4.164802	110.134141
-4.139797	110.126944
-4.114791	110.119698
-4.089786	110.112402
-4.064780	110.104923
-4.039775	110.097256
-4.014770	110.089513
-3.989764	110.081694
-3.964759	110.073798
-3.939753	110.065826
-3.914748	110.057778
-3.889743	110.049654
-3.864737	110.041463
-3.839732	110.033256
-3.814726	110.025026
-3.789721	110.016773
-3.764716	110.008495
-3.739710	110.000193
-3.714705	109.991960
-3.689699	109.983867
-3.664694	109.975726
-3.639688	109.967535
-3.614683	109.959295
-3.589678	109.951007
-3.564672	109.942669
-3.539667	109.934282
-3.514661	109.925892
-3.489656	109.917685
-3.464651	109.909452
-3.439645	109.901192
-3.414640	109.892906
-3.389634	109.884595
-3.364629	109.876296
-3.339624	109.868199
-3.314618	109.860054
-3.289613	109.851861
-3.264607	109.843620
-3.239602	109.835332
-3.214597	109.826996
-3.189591	109.818613
-3.164586	109.810206
-3.139580	109.802018
-3.114575	109.793802
-3.089569	109.785557
-3.064564	109.777283
-3.039559	109.768981
-3.014553	109.760650
-2.989548	109.752460
-2.964542	109.744208
-2.939537	109.735882
-2.914532	109.727484
-2.889526	109.719013
-2.864521	109.710470
-2.839515	109.701853
-2.814510	109.693164
-2.789505	109.684735
-2.764499	109.676303
-2.739494	109.667869
-2.714488	109.659432
-2.689483	109.650991
-2.664478	109.642548
-2.639472	109.634304
-2.614467	109.626059
-2.589461	109.617741
-2.564456	109.609350
-2.539451	109.600885
-2.514445	109.592347
-2.489440	109.583736
-2.464434	109.575051
-2.439429	109.566299
-2.414423	109.557472
-2.389418	109.548569
-2.364413	109.539590
-2.339407	109.530536
-2.314402	109.521406
-2.289396	109.512300
-2.264391	109.503197
-2.239386	109.494020
-2.214380	109.484770
-2.189375	109.475447
-2.164369	109.466050
-2.139364	109.456580
-2.114359	109.447037
-2.089353	109.437621
-2.064348	109.428150
-2.039342	109.418579
-2.014337	109.408908
-1.989332	109.399138
-1.964326	109.389268
-1.939321	109.379360
-1.914315	109.369456
-1.889310	109.359452
-1.864304	109.349348
-1.839299	109.339145
-1.814294	109.328843
-1.789288	109.318441
-1.764283	109.307939
-1.739277	109.297683
-1.714272	109.287468
-1.689267	109.277181
-1.664261	109.266821
-1.639256	109.256388
-1.614250	109.245882
-1.589245	109.235489
-1.564240	109.225878
-1.539234	109.216190
-1.514229	109.206426
-1.489223	109.196586
-1.464218	109.186670
-1.439213	109.176677
-1.414207	109.166609
-1.389202	109.157278
-1.364196	109.148294
-1.339191	109.139237
-1.314185	109.130107
-1.289180	109.120903
-1.264175	109.111626
-1.239169	109.102276
-1.214164	109.094052
-1.189158	109.085721
-1.164153	109.077264
-1.139148	109.068682
-1.114142	109.059973
-1.089137	109.051139
-1.064131	109.042180
-1.039126	109.033856
-1.014121	109.025996
-0.989115	109.018037
-0.964110	109.009979
-0.939104	109.001822
-0.914099	108.993565
-0.889094	108.985210
-0.864088	108.977928
-0.839083	108.970833
-0.814077	108.963615
-0.789072	108.956274
-0.764067	108.948811
-0.739061	108.941224
-0.714056	108.933515
-0.689050	108.926456
-0.664045	108.920086
-0.639039	108.913591
-0.614034	108.906970
-0.589029	108.900223
-0.564023	108.893350
-0.539018	108.886352
-0.514012	108.880605
-0.489007	108.875693
-0.464002	108.870707
-0.438996	108.865648
-0.413991	108.860516
-0.388985	108.855310
-0.363980	108.850031
-0.338975	108.846102
-0.313969	108.844290
-0.288964	108.842503
-0.263958	108.840739
-0.238953	108.838998
-0.213948	108.837282
-0.188942	108.835590
-0.163937	108.835411
-0.138931	108.837394
-0.113926	108.839353
-0.088920	108.841288
-0.063915	108.843200
-0.038910	108.845087
-0.013904	108.846951
0.011101	108.849933
0.036107	108.855351
0.061112	108.860720
0.086117	108.866039
0.111123	108.871309
0.136128	108.876529
0.161134	108.881700
0.186139	108.887342
0.211144	108.894791
0.236150	108.902091
0.261155	108.909241
0.286161	108.916241
0.311166	108.923092
0.336171	108.929793
0.361177	108.936629
0.386182	108.944299
0.411188	108.951869
0.436193	108.959341
0.461199	108.966714
0.486204	108.973987
0.511209	108.981162
0.536215	108.988267
0.561220	108.996645
0.586226	109.004925
0.611231	109.013105
0.636236	109.021187
0.661242	109.029169
0.686247	109.037053
0.711253	109.045015
0.736258	109.053905
0.761263	109.062644
0.786269	109.071234
0.811274	109.079674
0.836280	109.087963
0.861285	109.096103
0.886290	109.104092
0.911296	109.113049
0.936301	109.122157
0.961307	109.131190
0.986312	109.140149
1.011317	109.149032
1.036323	109.157842
1.061328	109.166658
1.086334	109.176712
1.111339	109.186642
1.136345	109.196448
1.161350	109.206131
1.186355	109.215691
1.211361	109.225127
1.236366	109.234440
1.261372	109.244379
1.286377	109.254685
1.311382	109.264941
1.336388	109.275148
1.361393	109.285306
1.386399	109.295414
1.411404	109.305472
1.436409	109.315982
1.461415	109.326408
1.486420	109.336734
1.511426	109.346960
1.536431	109.357087
1.561436	109.367114
1.586442	109.377042
1.611447	109.386876
1.636453	109.396653
1.661458	109.406381
1.686464	109.416058
1.711469	109.425685
1.736474	109.435262
1.761480	109.444790
1.786485	109.454340
1.811491	109.463827
1.836496	109.473241
1.861501	109.482582
1.886507	109.491849
1.911512	109.501043
1.936518	109.510163
1.961523	109.519231
1.986528	109.528269
2.011534	109.537209
2.036539	109.546049
2.061545	109.554789
2.086550	109.563430
2.111555	109.571971
2.136561	109.580627
2.161566	109.589303
2.186572	109.597954
2.211577	109.606579
2.236583	109.615179
2.261588	109.623752
2.286593	109.632300
2.311599	109.640837
2.336604	109.649575
2.361610	109.658263
2.386615	109.666901
2.411620	109.675488
2.436626	109.684025
2.461631	109.692511
2.486637	109.701078
2.511642	109.709649
2.536647	109.718170
2.561653	109.726643
2.586658	109.735066
2.611664	109.743440
2.636669	109.751766
2.661674	109.760042
2.686680	109.768460
2.711685	109.776905
2.736691	109.785349
2.761696	109.793794
2.786701	109.802238
2.811707	109.810683
2.836712	109.819238
2.861718	109.827819
2.886723	109.836349
2.911729	109.844829
2.936734	109.853259
2.961739	109.861639
2.986745	109.869969
3.011750	109.878249
3.036756	109.886665
3.061761	109.895146
3.086766	109.903604
3.111772	109.912039
3.136777	109.920451
3.161783	109.928840
3.186788	109.937254
3.211793	109.945662
3.236799	109.954020
3.261804	109.962328
3.286810	109.970586
3.311815	109.978795
3.336820	109.986953
3.361826	109.995061
3.386831	110.003203
3.411837	110.011390
3.436842	110.019530
3.461848	110.027622
3.486853	110.035668
3.511858	110.043666
3.536864	110.051731
3.561869	110.059901
3.586875	110.068044
3.611880	110.076161
3.636885	110.084252
3.661891	110.092317
3.686896	110.100355
3.711902	110.108368
3.736907	110.116260
3.761912	110.123845
3.786918	110.131331
3.811923	110.138718
3.836929	110.146005
3.861934	110.153194
3.886939	110.160120
3.911945	110.166690
3.936950	110.173186
3.961956	110.179609
3.986961	110.185957
4.011967	110.192232
4.036972	110.198433
4.061977	110.204560
4.086983	110.210588
4.111988	110.216278
4.136994	110.221868
4.161999	110.227359
4.187004	110.232751
4.212010	110.238043
4.237015	110.243216
4.262021	110.248308
4.287026	110.253399
4.312031	110.258491
4.337037	110.263583
4.362042	110.268674
4.387048	110.273766
4.412053	110.278857
4.437058	110.283949
4.462064	110.288827
4.487069	110.293635
4.512075	110.298396
4.537080	110.303109
4.562085	110.307774
4.587091	110.312349
4.612096	110.316735
4.637102	110.321122
4.662107	110.325509
4.687113	110.329896
4.712118	110.334284
4.737123	110.338673
4.762129	110.343061
4.787134	110.347451
4.812140	110.351960
4.837145	110.356519
4.862150	110.361078
4.887156	110.365637
4.912161	110.370197
4.937167	110.374748
4.962172	110.379224
4.987177	110.383676
5.012183	110.388104
5.037188	110.392508
5.062194	110.396887
5.087199	110.401242
5.112204	110.405572
5.137210	110.409878
5.162215	110.414215
5.187221	110.418598
5.212226	110.422981
5.237232	110.427364
5.262237	110.431747
5.287242	110.436135
5.312248	110.440688
5.337253	110.445243
5.362259	110.449798
5.387264	110.454353
5.412269	110.458909
5.437275	110.463465
5.462280	110.468022
5.487286	110.472580
5.512291	110.477137
5.537296	110.481694
5.562302	110.486250
5.587307	110.490806
5.612313	110.495361
5.637318	110.499916
5.662323	110.504706
5.687329	110.509535
5.712334	110.514390
5.737340	110.519272
5.762345	110.524180
5.787351	110.529114
5.812356	110.534075
5.837361	110.539061
5.862367	110.544145
5.887372	110.549774
5.912378	110.555476
5.937383	110.561252
5.962388	110.567101
5.987394	110.573023
6.012399	110.579257
6.037405	110.585582
6.062410	110.591957
6.087415	110.598381
6.112421	110.604855
6.137426	110.611378
6.162432	110.617951
6.187437	110.624573
6.212442	110.631244
6.237448	110.638091
6.262453	110.645019
6.287459	110.652020
6.312464	110.659094
6.337469	110.666242
6.362475	110.673526
6.387480	110.680925
6.412486	110.688424
6.437491	110.696022
6.462497	110.703720
6.487502	110.711517
6.512507	110.719413
6.537513	110.727410
6.562518	110.735505
6.587524	110.743781
6.612529	110.752140
6.637534	110.760549
6.662540	110.769007
6.687545	110.777515
6.712551	110.786298
6.737556	110.795274
6.762561	110.804350
6.787567	110.813525
6.812572	110.822799
6.837578	110.832172
6.862583	110.841644
6.887588	110.851215
6.912594	110.860885
6.937599	110.870593
6.962605	110.880330
6.987610	110.890143
7.012616	110.900031
7.037621	110.909995
7.062626	110.919714
7.087632	110.929296
7.112637	110.938953
7.137643	110.948687
7.162648	110.958495
7.187653	110.968380
7.212659	110.978340
7.237664	110.988376
7.262670	110.998487
7.287675	111.008551
7.312680	111.018466
7.337686	111.028457
7.362691	111.038522
7.387697	111.048663
7.412702	111.058937
7.437707	111.069323
7.462713	111.079758
7.487718	111.090243
7.512724	111.100777
7.537729	111.111360
7.562735	111.121994
7.587740	111.132677
7.612745	111.143409
7.637751	111.154077
7.662756	111.164167
7.687762	111.174234
7.712767	111.184278
7.737772	111.194298
7.762778	111.203636
7.787783	111.212033
7.812789	111.220357
7.837794	111.228608
7.862799	111.236787
7.887805	111.244893
7.912810	111.252926
7.937816	111.260886
7.962821	111.268773
7.987826	111.276588
8.012832	111.282271
8.037837	111.287716
8.062843	111.292984
8.087848	111.298077
8.112853	111.302126
8.137859	111.304312
8.162864	111.306302
8.187870	111.308095
8.212875	111.309692
8.237881	111.311093
8.262886	111.312298
8.287891	111.313307
8.312897	111.314119
8.337902	111.314735
8.362908	111.313551
8.387913	111.311771
8.412918	111.309864
8.437924	111.307831
8.462929	111.305337
8.487935	111.301775
8.512940	111.298137
8.537945	111.294423
8.562951	111.290633
8.587956	111.286768
8.612962	111.282827
8.637967	111.278810
8.662972	111.274718
8.687978	111.270549
8.712983	111.265841
8.737989	111.260765
8.762994	111.255666
8.788000	111.250543
8.813005	111.245316
8.838010	111.239686
8.863016	111.234052
8.888021	111.228416
8.913027	111.222776
8.938032	111.217134
8.963037	111.211489
8.988043	111.205841
9.013048	111.200190
9.038054	111.194536
9.063059	111.188741
9.088064	111.182728
9.113070	111.176716
9.138075	111.170704
9.163081	111.164669
9.188086	111.158376
9.213091	111.152108
9.238097	111.145867
9.263102	111.139651
9.288108	111.133461
9.313113	111.127296
9.338119	111.121158
9.363124	111.115044
9.388129	111.108957
9.413135	111.102837
9.438140	111.096492
9.463146	111.090146
9.488151	111.083801
9.513156	111.077455
9.538162	111.070930
9.563167	111.064404
9.588173	111.057878
9.613178	111.051351
9.638183	111.044824
9.663189	111.038296
9.688194	111.031768
9.713200	111.025239
9.738205	111.018710
9.763210	111.012180
9.788216	111.005689
9.813221	110.999174
9.838227	110.992635
9.863232	110.986074
9.888237	110.980245
9.913243	110.974513
9.938248	110.968806
9.963254	110.963125
9.988259	110.957470
10.013265	110.951840
10.038270	110.946236
10.063275	110.940658
10.088281	110.935106
10.113286	110.929579
10.138292	110.925297
10.163297	110.921255
10.188302	110.917163
10.213308	110.913021
10.238313	110.910192
10.263319	110.907622
10.288324	110.905029
10.313329	110.902411
10.338335	110.899770
10.363340	110.897105
10.388346	110.894416
10.413351	110.891703
10.438356	110.888966
10.463362	110.886206
10.488367	110.884489
10.513373	110.883348
10.538378	110.882110
10.563384	110.880774
10.588389	110.880527
10.613394	110.880594
10.638400	110.880559
10.663405	110.880422
10.688411	110.880184
10.713416	110.879843
10.738421	110.879400
10.763427	110.878856
10.788432	110.878209
10.813438	110.877461
10.838443	110.876836
10.863448	110.876415
10.888454	110.875895
10.913459	110.875275
10.938465	110.874445
10.963470	110.873457
10.988475	110.872369
11.013481	110.871182
11.038486	110.869895
11.063492	110.868508
11.088497	110.867022
11.113503	110.865437
11.138508	110.863752
11.163513	110.861967
11.188519	110.860001
11.213524	110.857665
11.238530	110.855229
11.263535	110.852694
11.288540	110.849792
11.313546	110.846608
11.338551	110.843349
11.363557	110.840015
11.388562	110.836605
11.413567	110.833120
11.438573	110.829560
11.463578	110.825925
11.488584	110.822214
11.513589	110.818428
11.538594	110.814555
11.563600	110.810297
11.588605	110.805940
11.613611	110.801482
11.638616	110.796913
11.663621	110.792234
11.688627	110.787456
11.713632	110.782579
11.738638	110.777603
11.763643	110.772528
11.788649	110.767353
11.813654	110.762080
11.838659	110.756708
11.863665	110.751236
11.888670	110.745666
11.913676	110.739838
11.938681	110.733881
11.963686	110.727826
11.988692	110.721548
12.013697	110.715002
12.038703	110.708381
12.063708	110.701684
12.088713	110.694913
12.113719	110.688066
12.138724	110.681144
12.163730	110.674147
12.188735	110.667074
12.213740	110.659926
12.238746	110.652703
12.263751	110.645522
12.288757	110.638328
12.313762	110.631061
12.338768	110.624135
12.363773	110.618143
12.388778	110.612225
12.413784	110.606380
12.438789	110.600609
12.463795	110.594911
12.488800	110.589286
12.513805	110.583735
12.538811	110.578257
12.563816	110.572852
12.588822	110.567521
12.613827	110.563186
12.638832	110.559967
12.663838	110.556775
12.688843	110.553983
12.713849	110.552511
12.738854	110.551089
12.763859	110.549717
12.788865	110.548395
12.813870	110.547123
12.838876	110.545901
12.863881	110.544729
12.888887	110.543607
12.913892	110.542535
12.938897	110.541513
12.963903	110.540939
12.988908	110.541469
13.013914	110.541998
13.038919	110.542636
13.063924	110.543894
13.088930	110.545079
13.113935	110.546191
13.138941	110.547231
13.163946	110.548197
13.188951	110.549091
13.213957	110.549912
13.238962	110.550660
13.263968	110.551335
13.288973	110.551937
13.313978	110.552422
13.338984	110.552234
13.363989	110.551895
13.388995	110.551390
13.414000	110.550538
13.439005	110.549612
13.464011	110.548612
13.489016	110.547539
13.514022	110.546393
13.539027	110.545174
13.564033	110.543881
13.589038	110.542514
13.614043	110.541075
13.639049	110.539562
13.664054	110.537975
13.689060	110.536226
13.714065	110.534319
13.739070	110.532259
13.764076	110.529668
13.789081	110.526986
13.814087	110.524230
13.839092	110.521397
13.864097	110.518489
13.889103	110.515504
13.914108	110.512445
13.939114	110.509309
13.964119	110.506098
13.989124	110.502811
14.014130	110.499448
14.039135	110.495452
14.064141	110.491064
14.089146	110.486526
14.114152	110.481340
14.139157	110.476012
14.164162	110.470610
14.189168	110.465135
14.214173	110.459588
14.239179	110.453968
14.264184	110.448275
14.289189	110.442509
14.314195	110.436671
14.339200	110.430759
14.364206	110.424775
14.389211	110.418494
14.414216	110.411856
14.439222	110.405065
14.464227	110.397787
14.489233	110.390343
14.514238	110.382825
14.539243	110.375234
14.564249	110.367569
14.589254	110.359831
14.614260	110.352020
14.639265	110.344135
14.664271	110.336177
14.689276	110.328146
14.714281	110.320041
14.739287	110.312075
14.764292	110.304521
14.789298	110.296894
14.814303	110.289973
14.839308	110.283401
14.864314	110.276879
14.889319	110.270407
14.914325	110.263986
14.939330	110.257614
14.964335	110.251292
14.989341	110.245020
15.014346	110.238798
15.039352	110.232627
15.064357	110.226505
15.089362	110.220561
15.114368	110.215652
15.139373	110.210719
15.164379	110.206677
15.189384	110.203179
15.214389	110.199681
15.239395	110.196183
15.264400	110.192686
15.289406	110.189188
15.314411	110.185690
15.339417	110.182192
15.364422	110.178694
15.389427	110.175196
15.414433	110.171698
15.439438	110.168200
15.464444	110.165335
15.489449	110.162524
15.514454	110.159554
15.539460	110.156486
15.564465	110.153468
15.589471	110.150500
15.614476	110.147581
15.639481	110.144711
15.664487	110.141891
15.689492	110.139120
15.714498	110.136399
15.739503	110.133728
15.764508	110.131106
15.789514	110.128533
15.814519	110.125558
15.839525	110.122374
15.864530	110.118865
15.889536	110.115029
15.914541	110.111217
15.939546	110.107429
15.964552	110.103665
15.989557	110.099924
16.014563	110.096208
16.039568	110.092515
16.064573	110.088846
16.089579	110.085201
16.114584	110.081580
16.139590	110.077983
16.164595	110.074066
16.189600	110.069835
16.214606	110.065348
16.239611	110.060471
16.264617	110.055617
16.289622	110.050787
16.314627	110.045980
16.339633	110.041196
16.364638	110.036436
16.389644	110.031699
16.414649	110.026986
16.439655	110.022296
16.464660	110.017629
16.489665	110.012985
16.514671	110.008036
16.539676	110.002419
16.564682	109.996477
16.589687	109.989811
16.614692	109.983145
16.639698	109.976480
16.664703	109.969815
16.689709	109.963151
16.714714	109.956488
16.739719	109.949825
16.764725	109.943162
16.789730	109.936500
16.814736	109.929839
16.839741	109.923178
16.864746	109.916406
16.889752	109.908926
16.914757	109.900988
16.939763	109.891516
16.964768	109.882017
16.989773	109.872492
17.014779	109.862941
17.039784	109.853364
17.064790	109.843761
17.089795	109.834131
17.114801	109.824476
17.139806	109.814794
17.164811	109.805086
17.189817	109.795351
17.214822	109.785591
17.239828	109.772787
17.264833	109.759465
17.289838	109.743721
17.314844	109.727925
17.339849	109.712079
17.364855	109.696180
17.389860	109.680231
17.414865	109.664230
17.439871	109.648178
17.464876	109.632074
17.489882	109.615919
17.514887	109.599712
17.539892	109.583454
17.564898	109.567145
17.589903	109.549572
17.614909	109.531568
17.639914	109.511908
17.664920	109.492299
17.689925	109.472739
17.714930	109.453229
17.739936	109.433769
17.764941	109.414359
17.789947	109.394999
17.814952	109.375689
17.839957	109.356430
17.864963	109.337220
17.889968	109.318060
17.914974	109.298951
17.939979	109.279484
17.964984	109.259776
17.989990	109.239694
18.014995	109.219707
18.040001	109.199847
18.065006	109.180112
18.090011	109.160504
18.115017	109.141023
18.140022	109.121667
18.165028	109.102438
18.190033	109.083335
18.215039	109.064358
18.240044	109.045507
18.265049	109.026783
18.290055	109.007744
18.315060	108.988042
18.340066	108.967879
18.365071	108.947747
18.390076	108.927742
18.415082	108.907861
18.440087	108.888107
18.465093	108.868478
18.490098	108.848975
18.515103	108.829598
18.540109	108.810347
18.565114	108.791221
18.590120	108.772221
18.615125	108.753346
18.640130	108.734595
18.665136	108.715971
18.690141	108.697073
18.715147	108.678173
18.740152	108.659396
18.765157	108.640743
18.790163	108.622213
18.815168	108.603806
18.840174	108.585523
18.865179	108.567363
18.890185	108.549327
18.915190	108.531414
18.940195	108.513624
18.965201	108.495958
18.990206	108.478415
19.015212	108.460132
19.040217	108.441579
19.065222	108.423014
19.090228	108.404598
19.115233	108.386331
19.140239	108.368213
19.165244	108.350244
19.190249	108.332425
19.215255	108.314754
19.240260	108.297232
19.265266	108.279860
19.290271	108.262636
19.315276	108.245562
19.340282	108.228636
19.365287	108.210902
19.390293	108.192246
19.415298	108.173178
19.440304	108.154185
19.465309	108.135265
19.490314	108.116419
19.515320	108.097647
19.540325	108.078949
19.565331	108.060325
19.590336	108.041775
19.615341	108.023298
19.640347	108.004896
19.665352	107.986567
19.690358	107.968313
19.715363	107.950049
19.740368	107.931394
19.765374	107.912399
19.790379	107.893404
19.815385	107.874410
19.840390	107.855417
19.865395	107.836423
19.890401	107.817431
19.915406	107.798438
19.940412	107.779447
19.965417	107.760455
19.990423	107.741465
20.015428	107.722474
20.040433	107.703484
20.065439	107.684211
20.090444	107.664408
20.115450	107.644464
20.140455	107.624570
20.165460	107.604726
20.190466	107.584932
20.215471	107.565187
20.240477	107.545493
20.265482	107.525849
20.290487	107.506255
20.315493	107.486711
20.340498	107.467217
20.365504	107.447773
20.390509	107.428379
20.415514	107.408620
20.440520	107.386930
20.465525	107.364406
20.490531	107.341882
20.515536	107.319359
20.540541	107.296835
20.565547	107.274311
20.590552	107.251788
20.615558	107.229264
20.640563	107.206740
20.665569	107.184217
20.690574	107.161693
20.715579	107.139169
20.740585	107.116646
20.765590	107.094119
20.790596	107.071029
20.815601	107.046735
20.840606	107.022418
20.865612	106.998077
20.890617	106.973712
20.915623	106.949323
20.940628	106.924910
20.965633	106.900473
20.990639	106.876013
21.015644	106.851529
21.040650	106.827021
21.065655	106.802489
21.090660	106.777933
21.115666	106.753353
21.140671	106.727409
21.165677	106.700298
21.190682	106.673140
21.215688	106.645934
21.240693	106.618680
21.265698	106.591379
21.290704	106.564030
21.315709	106.536633
21.340715	106.509188
21.365720	106.481696
21.390725	106.454156
21.415731	106.426569
21.440736	106.398934
21.465742	106.371251
21.490747	106.341743
21.515752	106.310131
21.540758	106.278517
21.565763	106.246900
21.590769	106.215281
21.615774	106.183659
21.640779	106.152035
21.665785	106.120409
21.690790	106.088780
21.715796	106.057149
21.740801	106.025515
21.765807	105.993880
21.790812	105.962241
21.815817	105.930601
21.840823	105.898712
21.865828	105.864520
21.890834	105.830268
21.915839	105.795966
21.940844	105.761615
21.965850	105.727214
21.990855	105.692764
22.015861	105.658264
22.040866	105.623715
22.065871	105.589116
22.090877	105.554467
22.115882	105.519769
22.140888	105.485022
22.165893	105.450225
22.190898	105.414725
22.215904	105.376409
22.240909	105.337891
22.265915	105.299249
22.290920	105.260484
22.315925	105.221594
22.340931	105.182581
22.365936	105.143444
22.390942	105.104183
22.415947	105.064798
22.440953	105.025289
22.465958	104.985656
22.490963	104.945900
22.515969	104.906019
22.540974	104.865955
22.565980	104.822954
