Patient Name: FANTOMARW3, 
Patient ID: 15072016
Plan: Perf Fot Eq4
Course: C1
Date: Thursday, July 21, 2016 6:42:09 PM
Exported by: laldrovandi

Start: (-25.00, 1.60, 0.00)
End:   (25.00, 1.60, 0.00)

	10x10	40x40	10x10w15	30x30w15	10x10w30	30x30w30	10x10w45	20x20w45	10x10w60	15x15w60	Total
11.025047	0.488596	105.392108	1.388382	126.254820	1.822540	160.097975	1.583191	6.674532	1.888505	4.408817	409.999467
11.050047	0.491119	105.382494	1.392987	126.286548	1.827057	160.056093	1.586871	6.691779	1.892093	4.419296	410.026336
11.075047	0.493641	105.372879	1.397593	126.318275	1.831574	160.014211	1.590551	6.709025	1.895681	4.429774	410.053205
11.100047	0.496164	105.363264	1.402198	126.350003	1.836090	159.972329	1.594231	6.726272	1.899269	4.440253	410.080073
11.125047	0.498785	105.353332	1.406916	126.377161	1.840778	159.925808	1.598039	6.743639	1.903063	4.450812	410.098334
11.150048	0.501877	105.341887	1.412172	126.382546	1.846278	159.857184	1.602459	6.761583	1.907833	4.461758	410.075577
11.175048	0.504968	105.330443	1.417427	126.387931	1.851778	159.788561	1.606879	6.779528	1.912603	4.472703	410.052821
11.200048	0.508059	105.318998	1.422682	126.393316	1.857278	159.719937	1.611300	6.797472	1.917373	4.483649	410.030064
11.225048	0.511151	105.307553	1.427938	126.398702	1.862778	159.651313	1.615720	6.815416	1.922143	4.494595	410.007307
11.250048	0.514242	105.296108	1.433193	126.404087	1.868278	159.582690	1.620140	6.833360	1.926913	4.505540	409.984550
11.275048	0.517334	105.284664	1.438448	126.409472	1.873778	159.514066	1.624560	6.851304	1.931683	4.516486	409.961794
11.300048	0.520425	105.273219	1.443704	126.414857	1.879278	159.445443	1.628980	6.869248	1.936453	4.527431	409.939037
11.325048	0.523516	105.261774	1.448959	126.420242	1.884778	159.376819	1.633400	6.887192	1.941223	4.538377	409.916280
11.350048	0.526608	105.250330	1.454214	126.425627	1.890278	159.308195	1.637820	6.905136	1.945993	4.549323	409.893524
11.375048	0.529647	105.237720	1.459454	126.426495	1.895709	159.235101	1.642167	6.923445	1.950753	4.560431	409.860920
11.400049	0.532435	105.219559	1.464619	126.405843	1.900812	159.140707	1.646166	6.943491	1.955464	4.572316	409.781411
11.425049	0.535224	105.201398	1.469783	126.385191	1.905916	159.046313	1.650165	6.963537	1.960174	4.584200	409.701902
11.450049	0.538013	105.183237	1.474948	126.364539	1.911019	158.951919	1.654164	6.983583	1.964885	4.596085	409.622392
11.475049	0.540801	105.165077	1.480113	126.343887	1.916122	158.857526	1.658163	7.003629	1.969596	4.607969	409.542883
11.500049	0.543590	105.146916	1.485277	126.323235	1.921226	158.763132	1.662163	7.023674	1.974307	4.619854	409.463374
11.525049	0.546379	105.128755	1.490442	126.302583	1.926329	158.668738	1.666162	7.043720	1.979018	4.631738	409.383865
11.550049	0.549167	105.110595	1.495607	126.281931	1.931432	158.574345	1.670161	7.063766	1.983729	4.643623	409.304355
11.575049	0.551956	105.092434	1.500772	126.261279	1.936536	158.479951	1.674160	7.083812	1.988440	4.655507	409.224846
11.600049	0.554744	105.074273	1.505936	126.240627	1.941639	158.385557	1.678159	7.103858	1.993151	4.667392	409.145337
11.625050	0.557648	105.056003	1.511263	126.208737	1.946906	158.283041	1.682287	7.124070	1.997947	4.679275	409.047177
11.650050	0.561101	105.037210	1.517364	126.123327	1.952955	158.141846	1.687026	7.145073	2.003147	4.691150	408.860199
11.675050	0.564553	105.018417	1.523465	126.037917	1.959003	158.000651	1.691765	7.166076	2.008347	4.703026	408.673221
11.700050	0.568006	104.999624	1.529566	125.952507	1.965052	157.859456	1.696504	7.187079	2.013547	4.714902	408.486243
11.725050	0.571459	104.980832	1.535666	125.867097	1.971100	157.718260	1.701244	7.208082	2.018747	4.726778	408.299265
11.750050	0.574911	104.962039	1.541767	125.781687	1.977149	157.577065	1.705983	7.229085	2.023947	4.738654	408.112287
11.775050	0.578364	104.943246	1.547868	125.696277	1.983197	157.435870	1.710722	7.250088	2.029147	4.750530	407.925309
11.800050	0.581817	104.924454	1.553968	125.610867	1.989246	157.294675	1.715461	7.271091	2.034347	4.762406	407.738331
11.825050	0.585269	104.905661	1.560069	125.525457	1.995294	157.153479	1.720200	7.292094	2.039547	4.774281	407.551353
11.850051	0.588722	104.886868	1.566170	125.440047	2.001343	157.012284	1.724940	7.313098	2.044747	4.786157	407.364375
11.875051	0.592219	104.870643	1.572230	125.353473	2.007304	156.871632	1.729623	7.334298	2.049883	4.798237	407.179543
11.900051	0.595929	104.866643	1.578099	125.261356	2.012851	156.733565	1.734043	7.356439	2.054712	4.811287	407.004925
11.925051	0.599639	104.862643	1.583968	125.169239	2.018398	156.595499	1.738463	7.378580	2.059541	4.824337	406.830307
11.950051	0.603349	104.858643	1.589836	125.077121	2.023944	156.457432	1.742883	7.400721	2.064370	4.837387	406.655688
11.975051	0.607059	104.854643	1.595705	124.985004	2.029491	156.319366	1.747303	7.422862	2.069199	4.850437	406.481070
12.000051	0.610769	104.850643	1.601574	124.892887	2.035038	156.181299	1.751723	7.445003	2.074028	4.863487	406.306452
12.025051	0.614479	104.846643	1.607442	124.800770	2.040585	156.043233	1.756143	7.467144	2.078857	4.876537	406.131834
12.050051	0.618189	104.842643	1.613311	124.708653	2.046131	155.905166	1.760563	7.489285	2.083686	4.889587	405.957216
12.075051	0.621899	104.838643	1.619179	124.616536	2.051678	155.767100	1.764983	7.511426	2.088515	4.902637	405.782598
12.100052	0.625609	104.834644	1.625048	124.524418	2.057225	155.629033	1.769403	7.533567	2.093345	4.915687	405.607980
12.125052	0.629382	104.832775	1.630874	124.433774	2.062719	155.493187	1.773768	7.555741	2.098108	4.928600	405.438929
12.150052	0.633455	104.841050	1.636494	124.350140	2.067964	155.367910	1.777869	7.578076	2.102557	4.940858	405.296374
12.175052	0.637527	104.849326	1.642115	124.266507	2.073209	155.242633	1.781970	7.600411	2.107007	4.953116	405.153820
12.200052	0.641600	104.857601	1.647736	124.182873	2.078454	155.117356	1.786071	7.622745	2.111456	4.965375	405.011266
12.225052	0.645673	104.865876	1.653357	124.099239	2.083699	154.992078	1.790171	7.645080	2.115906	4.977633	404.868712
12.250052	0.649745	104.874152	1.658977	124.015606	2.088943	154.866801	1.794272	7.667415	2.120356	4.989891	404.726158
12.275052	0.653818	104.882427	1.664598	123.931972	2.094188	154.741524	1.798373	7.689749	2.124805	5.002149	404.583604
12.300052	0.657890	104.890702	1.670219	123.848338	2.099433	154.616247	1.802474	7.712084	2.129255	5.014407	404.441049
12.325053	0.661963	104.898978	1.675839	123.764705	2.104678	154.490969	1.806575	7.734419	2.133704	5.026666	404.298495
12.350053	0.666036	104.907253	1.681460	123.681071	2.109923	154.365692	1.810676	7.756753	2.138154	5.038924	404.155941
12.375053	0.670261	104.915340	1.687245	123.596711	2.115340	154.239484	1.814905	7.779274	2.142744	5.051263	404.012567
12.400053	0.675211	104.922531	1.693810	123.508897	2.121576	154.108848	1.819746	7.802681	2.148005	5.063987	403.865291
12.425053	0.680161	104.929721	1.700376	123.421083	2.127813	153.978212	1.824587	7.826087	2.153265	5.076711	403.718016
12.450053	0.685111	104.936912	1.706941	123.333269	2.134050	153.847577	1.829428	7.849494	2.158526	5.089435	403.570741
12.475053	0.690061	104.944103	1.713506	123.245454	2.140287	153.716941	1.834269	7.872900	2.163786	5.102159	403.423465
12.500053	0.695011	104.951293	1.720072	123.157640	2.146523	153.586305	1.839109	7.896307	2.169046	5.114883	403.276190
12.525053	0.699961	104.958484	1.726637	123.069826	2.152760	153.455669	1.843950	7.919714	2.174307	5.127607	403.128914
12.550053	0.704911	104.965675	1.733202	122.982012	2.158997	153.325033	1.848791	7.943120	2.179567	5.140331	402.981639
12.575054	0.709861	104.972865	1.739768	122.894198	2.165234	153.194397	1.853632	7.966527	2.184828	5.153055	402.834363
12.600054	0.714811	104.980056	1.746333	122.806383	2.171470	153.063761	1.858473	7.989933	2.190088	5.165779	402.687088
12.625054	0.719768	104.986622	1.752799	122.717561	2.177604	152.931844	1.863258	8.013966	2.195361	5.178691	402.537474
12.650054	0.724762	104.990218	1.758794	122.623943	2.183245	152.793836	1.867780	8.040976	2.200689	5.192496	402.376740
12.675054	0.729756	104.993814	1.764789	122.530325	2.188887	152.655827	1.872302	8.067986	2.206017	5.206302	402.216005
12.700054	0.734750	104.997410	1.770783	122.436707	2.194528	152.517819	1.876823	8.094996	2.211345	5.220107	402.055270
12.725054	0.739744	105.001006	1.776778	122.343089	2.200170	152.379810	1.881345	8.122006	2.216673	5.233912	401.894535
12.750054	0.744738	105.004602	1.782773	122.249471	2.205811	152.241801	1.885867	8.149016	2.222002	5.247718	401.733800
12.775054	0.749732	105.008198	1.788767	122.155853	2.211453	152.103793	1.890388	8.176027	2.227330	5.261523	401.573065
12.800055	0.754726	105.011794	1.794762	122.062235	2.217095	151.965784	1.894910	8.203037	2.232658	5.275328	401.412330
12.825055	0.759720	105.015390	1.800757	121.968617	2.222736	151.827776	1.899432	8.230047	2.237986	5.289134	401.251595
12.850055	0.764714	105.018986	1.806751	121.875000	2.228378	151.689767	1.903953	8.257057	2.243314	5.302939	401.090860
12.875055	0.769656	105.022388	1.812788	121.781258	2.234062	151.551432	1.908466	8.284796	2.248565	5.316652	400.930064
12.900055	0.774347	105.024868	1.819022	121.686932	2.239950	151.411549	1.912937	8.316002	2.253446	5.329925	400.768976
12.925055	0.779038	105.027348	1.825256	121.592605	2.245838	151.271665	1.917408	8.347207	2.258327	5.343197	400.607889
12.950055	0.783729	105.029828	1.831490	121.498278	2.251726	151.131781	1.921879	8.378413	2.263208	5.356470	400.446802
12.975055	0.788421	105.032308	1.837724	121.403952	2.257614	150.991897	1.926350	8.409618	2.268088	5.369743	400.285715
13.000055	0.793112	105.034788	1.843958	121.309625	2.263503	150.852013	1.930821	8.440824	2.272969	5.383015	400.124627
13.025056	0.797803	105.037268	1.850192	121.215298	2.269391	150.712129	1.935291	8.472029	2.277850	5.396288	399.963540
13.050056	0.802494	105.039748	1.856426	121.120972	2.275279	150.572245	1.939762	8.503235	2.282731	5.409560	399.802453
13.075056	0.807186	105.042228	1.862660	121.026645	2.281167	150.432361	1.944233	8.534440	2.287612	5.422833	399.641365
13.100056	0.811877	105.044708	1.868894	120.932318	2.287055	150.292477	1.948704	8.565646	2.292493	5.436106	399.480278
13.125056	0.816721	105.047236	1.875298	120.838812	2.293114	150.152802	1.953350	8.598349	2.297580	5.449634	399.322896
13.150056	0.822291	105.049992	1.882512	120.749205	2.299984	150.014116	1.958828	8.638172	2.303649	5.464380	399.183128
13.175056	0.827861	105.052748	1.889726	120.659598	2.306854	149.875430	1.964305	8.677994	2.309718	5.479126	399.043360
13.200056	0.833431	105.055504	1.896940	120.569991	2.313724	149.736744	1.969783	8.717817	2.315786	5.493871	398.903592
13.225056	0.839001	105.058260	1.904154	120.480385	2.320594	149.598058	1.975261	8.757640	2.321855	5.508617	398.763824
13.250056	0.844571	105.061017	1.911368	120.390778	2.327464	149.459372	1.980739	8.797462	2.327924	5.523363	398.624056
13.275057	0.850141	105.063773	1.918582	120.301171	2.334334	149.320686	1.986217	8.837285	2.333992	5.538108	398.484288
13.300057	0.855711	105.066529	1.925796	120.211564	2.341204	149.182000	1.991695	8.877108	2.340061	5.552854	398.344521
13.325057	0.861281	105.069285	1.933010	120.121957	2.348074	149.043314	1.997172	8.916930	2.346130	5.567599	398.204753
13.350057	0.866851	105.072041	1.940224	120.032351	2.354944	148.904628	2.002650	8.956753	2.352198	5.582345	398.064985
13.375057	0.872367	105.073812	1.947470	119.945960	2.361816	148.765631	2.008127	8.999450	2.358267	5.597241	397.930142
13.400057	0.877629	105.070906	1.954871	119.874857	2.368696	148.625154	2.013597	9.055804	2.364337	5.612851	397.818703
13.425057	0.882890	105.068000	1.962272	119.803753	2.375576	148.484678	2.019068	9.112159	2.370407	5.628462	397.707265
13.450057	0.888152	105.065094	1.969672	119.732650	2.382456	148.344201	2.024538	9.168514	2.376477	5.644072	397.595827
13.475057	0.893413	105.062188	1.977073	119.661546	2.389336	148.203725	2.030009	9.224869	2.382547	5.659682	397.484388
13.500058	0.898674	105.059282	1.984474	119.590443	2.396216	148.063248	2.035480	9.281223	2.388617	5.675293	397.372950
13.525058	0.903936	105.056376	1.991875	119.519339	2.403096	147.922771	2.040950	9.337578	2.394687	5.690903	397.261512
13.550058	0.909197	105.053470	1.999275	119.448236	2.409976	147.782295	2.046421	9.393933	2.400757	5.706513	397.150073
13.575058	0.914459	105.050564	2.006676	119.377132	2.416856	147.641818	2.051891	9.450288	2.406827	5.722123	397.038635
13.600058	0.919720	105.047658	2.014077	119.306029	2.423736	147.501342	2.057362	9.506642	2.412897	5.737734	396.927197
13.625058	0.925143	105.043484	2.021592	119.238845	2.430769	147.360187	2.062888	9.568735	2.419044	5.753453	396.824139
13.650058	0.931333	105.033284	2.029653	119.190284	2.438527	147.215813	2.068678	9.658087	2.425554	5.769687	396.760900
13.675058	0.937523	105.023084	2.037714	119.141723	2.446286	147.071438	2.074467	9.747439	2.432064	5.785922	396.697660
13.700058	0.943713	105.012884	2.045775	119.093163	2.454044	146.927064	2.080257	9.836792	2.438574	5.802156	396.634420
13.725059	0.949903	105.002684	2.053835	119.044602	2.461803	146.782689	2.086047	9.926144	2.445084	5.818391	396.571181
13.750059	0.956093	104.992484	2.061896	118.996041	2.469561	146.638314	2.091836	10.015496	2.451594	5.834625	396.507941
13.775059	0.962283	104.982284	2.069957	118.947480	2.477320	146.493940	2.097626	10.104848	2.458104	5.850860	396.444701
13.800059	0.968473	104.972084	2.078017	118.898919	2.485078	146.349565	2.103416	10.194201	2.464614	5.867094	396.381462
13.825059	0.974663	104.961884	2.086078	118.850358	2.492837	146.205191	2.109206	10.283553	2.471124	5.883329	396.318222
13.850059	0.980853	104.951683	2.094139	118.801798	2.500595	146.060816	2.114995	10.372905	2.477634	5.899563	396.254982
13.875059	0.987106	104.941501	2.102156	118.755191	2.508260	145.916612	2.120795	10.475437	2.484142	5.915999	396.207200
13.900059	0.993657	104.931405	2.109968	118.717865	2.515480	145.773219	2.126643	10.640564	2.490643	5.933390	396.232833
13.925059	1.000208	104.921308	2.117779	118.680539	2.522700	145.629826	2.132491	10.805691	2.497143	5.950782	396.258467
13.950059	1.006760	104.911211	2.125590	118.643214	2.529920	145.486432	2.138339	10.970818	2.503643	5.968173	396.284100
13.975060	1.013311	104.901115	2.133402	118.605888	2.537140	145.343039	2.144186	11.135945	2.510143	5.985565	396.309734
14.000060	1.019862	104.891018	2.141213	118.568562	2.544361	145.199646	2.150034	11.301072	2.516643	6.002956	396.335367
14.025060	1.026413	104.880921	2.149025	118.531237	2.551581	145.056253	2.155882	11.466199	2.523143	6.020348	396.361001
14.050060	1.032965	104.870824	2.156836	118.493911	2.558801	144.912859	2.161730	11.631326	2.529643	6.037739	396.386634
14.075060	1.039516	104.860728	2.164648	118.456585	2.566021	144.769466	2.167578	11.796453	2.536143	6.055130	396.412268
14.100060	1.046067	104.850631	2.172459	118.419259	2.573241	144.626073	2.173426	11.961581	2.542643	6.072522	396.437901
14.125060	1.052771	104.841206	2.180272	118.382949	2.580469	144.483539	2.179225	12.162196	2.549153	6.089926	396.501705
14.150060	1.060201	104.834967	2.188090	118.351456	2.587736	144.345082	2.184796	12.531319	2.555714	6.107390	396.746751
14.175060	1.067631	104.828728	2.195909	118.319964	2.595002	144.206625	2.190367	12.900442	2.562274	6.124855	396.991798
14.200061	1.075061	104.822490	2.203728	118.288471	2.602269	144.068169	2.195938	13.269565	2.568835	6.142319	397.236844
14.225061	1.082491	104.816251	2.211546	118.256979	2.609536	143.929712	2.201509	13.638688	2.575395	6.159783	397.481891
14.250061	1.089921	104.810012	2.219365	118.225487	2.616803	143.791256	2.207080	14.007811	2.581956	6.177247	397.726937
14.275061	1.097351	104.803774	2.227184	118.193994	2.624069	143.652799	2.212650	14.376934	2.588516	6.194712	397.971984
14.300061	1.104782	104.797535	2.235002	118.162502	2.631336	143.514342	2.218221	14.746057	2.595077	6.212176	398.217030
14.325061	1.112212	104.791296	2.242821	118.131010	2.638603	143.375886	2.223792	15.115180	2.601637	6.229640	398.462077
14.350061	1.119642	104.785058	2.250640	118.099517	2.645869	143.237429	2.229363	15.484303	2.608198	6.247104	398.707123
14.375061	1.127241	104.779046	2.258637	118.068253	2.653255	143.099152	2.235054	16.003250	2.614845	6.264771	399.103504
14.400061	1.135643	104.774110	2.267481	118.038073	2.661201	142.961727	2.241315	17.233384	2.621903	6.283401	400.218239
14.425061	1.144046	104.769175	2.276325	118.007892	2.669148	142.824301	2.247577	18.463518	2.628961	6.302031	401.332974
14.450062	1.152449	104.764240	2.285169	117.977711	2.677095	142.686876	2.253838	19.693652	2.636019	6.320661	402.447710
14.475062	1.160851	104.759304	2.294013	117.947531	2.685042	142.549451	2.260100	20.923786	2.643077	6.339291	403.562445
14.500062	1.169254	104.754369	2.302857	117.917350	2.692988	142.412026	2.266361	22.153920	2.650136	6.357921	404.677181
14.525062	1.177657	104.749433	2.311701	117.887170	2.700935	142.274600	2.272622	23.384054	2.657194	6.376551	405.791916
14.550062	1.186059	104.744498	2.320545	117.856989	2.708882	142.137175	2.278884	24.614187	2.664252	6.395180	406.906651
14.575062	1.194462	104.739563	2.329389	117.826808	2.716829	141.999750	2.285145	25.844321	2.671310	6.413810	408.021387
14.600062	1.202864	104.734627	2.338233	117.796628	2.724775	141.862324	2.291407	27.074455	2.678368	6.432440	409.136122
14.625062	1.211312	104.729351	2.347027	117.766069	2.732740	141.724443	2.297623	29.283512	2.685425	6.451272	411.228775
14.650062	1.219974	104.722455	2.355588	117.733720	2.740792	141.584397	2.303623	36.137952	2.692475	6.471065	417.962040
14.675063	1.228635	104.715560	2.364149	117.701370	2.748843	141.444351	2.309623	42.992392	2.699524	6.490858	424.695305
14.700063	1.237296	104.708665	2.372709	117.669020	2.756895	141.304305	2.315623	49.846832	2.706574	6.510650	431.428570
14.725063	1.245958	104.701769	2.381270	117.636670	2.764946	141.164259	2.321624	56.701271	2.713623	6.530443	438.161834
14.750063	1.254619	104.694874	2.389831	117.604320	2.772998	141.024213	2.327624	63.555711	2.720673	6.550236	444.895099
14.775063	1.263281	104.687978	2.398392	117.571970	2.781050	140.884168	2.333624	70.410151	2.727722	6.570028	451.628364
14.800063	1.271942	104.681083	2.406952	117.539620	2.789101	140.744122	2.339625	77.264591	2.734772	6.589821	458.361629
14.825063	1.280603	104.674188	2.415513	117.507270	2.797153	140.604076	2.345625	84.119031	2.741822	6.609614	465.094894
14.850063	1.289265	104.667292	2.424074	117.474921	2.805204	140.464030	2.351625	90.973471	2.748871	6.629406	471.828159
14.875063	1.297881	104.659979	2.432634	117.442223	2.813246	140.323778	2.357680	97.439706	2.755922	6.649468	478.172519
14.900064	1.306284	104.650686	2.441194	117.407878	2.821241	140.182549	2.363991	102.064302	2.762982	6.670810	482.671916
14.925064	1.314686	104.641393	2.449753	117.373534	2.829236	140.041319	2.370302	106.688898	2.770042	6.692151	487.171312
14.950064	1.323089	104.632099	2.458312	117.339189	2.837230	139.900090	2.376612	111.313494	2.777101	6.713492	491.670709
14.975064	1.331492	104.622806	2.466872	117.304844	2.845225	139.758861	2.382923	115.938090	2.784161	6.734833	496.170106
15.000064	1.339894	104.613513	2.475431	117.270499	2.853220	139.617631	2.389234	120.562685	2.791220	6.756175	500.669503
15.025064	1.348297	104.604219	2.483990	117.236154	2.861215	139.476402	2.395545	125.187281	2.798280	6.777516	505.168899
15.050064	1.356700	104.594926	2.492550	117.201809	2.869210	139.335173	2.401856	129.811877	2.805339	6.798857	509.668296
15.075064	1.365102	104.585633	2.501109	117.167464	2.877205	139.193944	2.408167	134.436473	2.812399	6.820198	514.167693
15.100064	1.373505	104.576339	2.509668	117.133120	2.885199	139.052714	2.414478	139.061069	2.819458	6.841539	518.667090
15.125064	1.382069	104.566918	2.518397	117.098611	2.893263	138.911878	2.420853	143.029815	2.826593	6.863356	522.511753
15.150065	1.391400	104.556893	2.527928	117.063329	2.901655	138.772907	2.427532	143.888137	2.834081	6.887424	523.251286
15.175065	1.400732	104.546868	2.537458	117.028046	2.910046	138.633936	2.434212	144.746459	2.841569	6.911493	523.990818
15.200065	1.410063	104.536842	2.546989	116.992763	2.918438	138.494965	2.440891	145.604782	2.849057	6.935561	524.730350
15.225065	1.419394	104.526817	2.556520	116.957480	2.926830	138.355993	2.447571	146.463104	2.856545	6.959630	525.469883
15.250065	1.428725	104.516791	2.566050	116.922197	2.935221	138.217022	2.454250	147.321426	2.864034	6.983698	526.209415
15.275065	1.438057	104.506766	2.575581	116.886914	2.943613	138.078051	2.460930	148.179748	2.871522	7.007767	526.948948
15.300065	1.447388	104.496741	2.585112	116.851631	2.952004	137.939080	2.467609	149.038070	2.879010	7.031835	527.688480
15.325065	1.456719	104.486715	2.594643	116.816349	2.960396	137.800108	2.474289	149.896392	2.886498	7.055904	528.428012
15.350065	1.466051	104.476690	2.604173	116.781066	2.968787	137.661137	2.480968	150.754715	2.893986	7.079972	529.167545
15.375066	1.475429	104.466427	2.613698	116.745476	2.977281	137.523553	2.487712	151.504731	2.901550	7.104839	529.800694
15.400066	1.485029	104.455036	2.623192	116.708428	2.986259	137.392543	2.494763	151.741249	2.909469	7.133491	529.929459
15.425066	1.494629	104.443645	2.632686	116.671381	2.995237	137.261534	2.501814	151.977768	2.917389	7.162142	530.058225
15.450066	1.504229	104.432254	2.642180	116.634334	3.004215	137.130525	2.508865	152.214287	2.925308	7.190794	530.186991
15.475066	1.513829	104.420864	2.651674	116.597287	3.013194	136.999516	2.515916	152.450805	2.933228	7.219446	530.315757
15.500066	1.523429	104.409473	2.661168	116.560240	3.022172	136.868506	2.522967	152.687324	2.941148	7.248097	530.444522
15.525066	1.533029	104.398082	2.670662	116.523192	3.031150	136.737497	2.530017	152.923842	2.949067	7.276749	530.573288
15.550066	1.542629	104.386691	2.680156	116.486145	3.040128	136.606488	2.537068	153.160361	2.956987	7.305401	530.702054
15.575066	1.552229	104.375301	2.689650	116.449098	3.049106	136.475479	2.544119	153.396880	2.964906	7.334053	530.830820
15.600066	1.561829	104.363910	2.699144	116.412051	3.058084	136.344469	2.551170	153.633398	2.972826	7.362704	530.959585
15.625067	1.571483	104.352381	2.708801	116.374814	3.067123	136.214467	2.558275	153.840683	2.980876	7.392941	531.061843
15.650067	1.581393	104.340197	2.719229	116.336676	3.076450	136.089234	2.565636	153.909407	2.989546	7.430692	531.038461
15.675067	1.591303	104.328013	2.729658	116.298539	3.085777	135.964002	2.572998	153.978131	2.998216	7.468443	531.015079
15.700067	1.601213	104.315829	2.740087	116.260402	3.095103	135.838769	2.580359	154.046856	3.006886	7.506193	530.991697
15.725067	1.611123	104.303645	2.750515	116.222264	3.104430	135.713537	2.587721	154.115580	3.015556	7.543944	530.968315
15.750067	1.621033	104.291461	2.760944	116.184127	3.113757	135.588304	2.595082	154.184304	3.024226	7.581695	530.944933
15.775067	1.630943	104.279277	2.771373	116.145990	3.123084	135.463072	2.602443	154.253028	3.032896	7.619445	530.921551
15.800067	1.640853	104.267093	2.781801	116.107852	3.132410	135.337839	2.609805	154.321752	3.041566	7.657196	530.898168
15.825067	1.650763	104.254909	2.792230	116.069715	3.141737	135.212607	2.617166	154.390476	3.050236	7.694947	530.874786
15.850068	1.660673	104.242725	2.802659	116.031578	3.151064	135.087374	2.624528	154.459201	3.058906	7.732697	530.851404
15.875068	1.670690	104.230124	2.813086	115.993230	3.160495	134.962144	2.631946	154.509853	3.067576	7.773766	530.812909
15.900068	1.681211	104.215549	2.823507	115.953887	3.170418	134.836926	2.639634	154.474872	3.076247	7.830554	530.702806
15.925068	1.691733	104.200975	2.833929	115.914544	3.180341	134.711708	2.647322	154.439892	3.084917	7.887343	530.592702
15.950068	1.702254	104.186400	2.844350	115.875200	3.190264	134.586491	2.655009	154.404912	3.093587	7.944131	530.482599
15.975068	1.712776	104.171825	2.854772	115.835857	3.200188	134.461273	2.662697	154.369931	3.102257	8.000920	530.372495
16.000068	1.723297	104.157251	2.865193	115.796514	3.210111	134.336055	2.670385	154.334951	3.110927	8.057709	530.262392
16.025068	1.733818	104.142676	2.875614	115.757171	3.220034	134.210837	2.678073	154.299970	3.119597	8.114497	530.152288
16.050068	1.744340	104.128101	2.886036	115.717827	3.229958	134.085619	2.685761	154.264990	3.128267	8.171286	530.042185
16.075069	1.754861	104.113526	2.896457	115.678484	3.239881	133.960401	2.693448	154.230010	3.136937	8.228075	529.932081
16.100069	1.765383	104.098952	2.906879	115.639141	3.249804	133.835183	2.701136	154.195029	3.145607	8.284863	529.821978
16.125069	1.775959	104.083802	2.917384	115.599163	3.259719	133.709419	2.708814	154.143549	3.154278	8.348287	529.700375
16.150069	1.786798	104.065926	2.928284	115.556176	3.269595	133.581066	2.716444	154.013911	3.162957	8.443144	529.524301
16.175069	1.797637	104.048049	2.939184	115.513190	3.279470	133.452714	2.724073	153.884273	3.171636	8.538001	529.348226
16.200069	1.808475	104.030173	2.950084	115.470204	3.289345	133.324362	2.731703	153.754634	3.180314	8.632858	529.172152
16.225069	1.819314	104.012297	2.960984	115.427217	3.299220	133.196009	2.739333	153.624996	3.188993	8.727714	528.996078
16.250069	1.830153	103.994421	2.971884	115.384231	3.309096	133.067657	2.746963	153.495357	3.197672	8.822571	528.820003
16.275069	1.840991	103.976545	2.982784	115.341245	3.318971	132.939304	2.754592	153.365719	3.206350	8.917428	528.643929
16.300069	1.851830	103.958669	2.993684	115.298258	3.328846	132.810952	2.762222	153.236080	3.215029	9.012284	528.467855
16.325070	1.862669	103.940793	3.004584	115.255272	3.338721	132.682599	2.769852	153.106442	3.223708	9.107141	528.291781
16.350070	1.873508	103.922917	3.015484	115.212285	3.348597	132.554247	2.777482	152.976803	3.232386	9.201998	528.115706
16.375070	1.884723	103.905975	3.026569	115.169730	3.358658	132.426290	2.785361	152.839478	3.241355	9.312157	527.950295
16.400070	1.897723	103.893458	3.038530	115.129213	3.369601	132.300210	2.794419	152.665749	3.251697	9.494781	527.835382
16.425070	1.910723	103.880941	3.050491	115.088697	3.380545	132.174131	2.803478	152.492020	3.262040	9.677405	527.720469
16.450070	1.923723	103.868423	3.062451	115.048180	3.391488	132.048051	2.812537	152.318291	3.272382	9.860029	527.605556
16.475070	1.936723	103.855906	3.074412	115.007663	3.402431	131.921971	2.821596	152.144562	3.282724	10.042653	527.490643
16.500070	1.949723	103.843388	3.086373	114.967147	3.413375	131.795891	2.830655	151.970833	3.293067	10.225277	527.375729
16.525070	1.962723	103.830871	3.098334	114.926630	3.424318	131.669811	2.839714	151.797104	3.303409	10.407901	527.260816
16.550071	1.975723	103.818354	3.110294	114.886114	3.435261	131.543731	2.848773	151.623375	3.313751	10.590525	527.145903
16.575071	1.988723	103.805836	3.122255	114.845597	3.446205	131.417652	2.857832	151.449646	3.324094	10.773149	527.030990
16.600071	2.001724	103.793319	3.134216	114.805080	3.457148	131.291572	2.866891	151.275917	3.334436	10.955774	526.916076
16.625071	2.014841	103.783271	3.146250	114.766904	3.468162	131.168168	2.875976	151.103357	3.344799	11.177897	526.849624
16.650071	2.028514	103.784911	3.158630	114.739803	3.479511	131.057434	2.885184	150.936329	3.355258	11.587020	527.012593
16.675071	2.042186	103.786551	3.171010	114.712703	3.490859	130.946699	2.894393	150.769301	3.365717	11.996143	527.175562
16.700071	2.055859	103.788191	3.183390	114.685603	3.502208	130.835965	2.903602	150.602273	3.376176	12.405266	527.338532
16.725071	2.069531	103.789831	3.195770	114.658503	3.513557	130.725230	2.912810	150.435246	3.386635	12.814388	527.501501
16.750071	2.083204	103.791471	3.208150	114.631402	3.524905	130.614496	2.922019	150.268218	3.397094	13.223511	527.664470
