Patient Name: EQUIPO 4 2025, QA
Patient ID: Eq4-2025
Plan: PerfDiag
Course: C-Fisica
Date: Friday, August 07, 2026 2:42:33 PM
Exported by: paberbuj

Start: (-29.79, -27.56, -29.57)
End:   (30.02, -27.56, 29.79)

	Campo 1
-11.891473	154.849115
-11.866468	154.832356
-11.841462	154.815066
-11.816457	154.798004
-11.791452	154.781169
-11.766446	154.764562
-11.741441	154.748182
-11.716435	154.732029
-11.691430	154.716104
-11.666425	154.700406
-11.641419	154.684936
-11.616414	154.669485
-11.591408	154.653130
-11.566403	154.637124
-11.541398	154.621465
-11.516392	154.605894
-11.491387	154.590539
-11.466381	154.575603
-11.441376	154.561085
-11.416371	154.546986
-11.391365	154.533306
-11.366360	154.520045
-11.341354	154.507202
-11.316349	154.494779
-11.291343	154.482774
-11.266338	154.471223
-11.241333	154.460637
-11.216327	154.450483
-11.191322	154.440761
-11.166316	154.431558
-11.141311	154.422912
-11.116306	154.414686
-11.091300	154.406878
-11.066295	154.399489
-11.041289	154.392518
-11.016284	154.385967
-10.991279	154.379834
-10.966273	154.374120
-10.941268	154.368825
-10.916262	154.363949
-10.891257	154.359251
-10.866252	154.354896
-10.841246	154.350891
-10.816241	154.347165
-10.791235	154.343504
-10.766230	154.340191
-10.741224	154.337225
-10.716219	154.334606
-10.691214	154.332335
-10.666208	154.330411
-10.641203	154.328835
-10.616197	154.327606
-10.591192	154.326724
-10.566187	154.326190
-10.541181	154.325009
-10.516176	154.324027
-10.491170	154.323365
-10.466165	154.323019
-10.441160	154.321518
-10.416154	154.320201
-10.391149	154.319067
-10.366143	154.318117
-10.341138	154.317351
-10.316133	154.316768
-10.291127	154.316369
-10.266122	154.316153
-10.241116	154.316121
-10.216111	154.316273
-10.191105	154.313616
-10.166100	154.310327
-10.141095	154.307123
-10.116089	154.304005
-10.091084	154.296828
-10.066078	154.288638
-10.041073	154.280398
-10.016068	154.272107
-9.991062	154.263767
-9.966057	154.255376
-9.941051	154.246936
-9.916046	154.238445
-9.891041	154.229905
-9.866035	154.221314
-9.841030	154.208547
-9.816024	154.194137
-9.791019	154.179707
-9.766014	154.165254
-9.741008	154.147812
-9.716003	154.128666
-9.690997	154.109705
-9.665992	154.090928
-9.640987	154.072337
-9.615981	154.053930
-9.590976	154.035709
-9.565970	154.017672
-9.540965	153.999820
-9.515959	153.982153
-9.490954	153.963210
-9.465949	153.943668
-9.440943	153.924388
-9.415938	153.905371
-9.390932	153.886220
-9.365927	153.866842
-9.340922	153.847799
-9.315916	153.829090
-9.290911	153.810715
-9.265905	153.792675
-9.240900	153.774969
-9.215895	153.757597
-9.190889	153.740560
-9.165884	153.723857
-9.140878	153.707237
-9.115873	153.690727
-9.090868	153.674530
-9.065862	153.658647
-9.040857	153.642934
-9.015851	153.627078
-8.990846	153.611570
-8.965840	153.596409
-8.940835	153.581595
-8.915830	153.567129
-8.890824	153.553010
-8.865819	153.539239
-8.840813	153.525815
-8.815808	153.512739
-8.790803	153.500001
-8.765797	153.487663
-8.740792	153.475759
-8.715786	153.464288
-8.690781	153.453235
-8.665776	153.442123
-8.640770	153.431294
-8.615765	153.420749
-8.590759	153.410487
-8.565754	153.400509
-8.540749	153.390815
-8.515743	153.381404
-8.490738	153.372277
-8.465732	153.363434
-8.440727	153.354599
-8.415721	153.345600
-8.390716	153.336899
-8.365711	153.328496
-8.340705	153.320392
-8.315700	153.311863
-8.290694	153.303289
-8.265689	153.294786
-8.240684	153.286353
-8.215678	153.277990
-8.190673	153.269698
-8.165667	153.261476
-8.140662	153.253324
-8.115657	153.245243
-8.090651	153.236961
-8.065646	153.227975
-8.040640	153.218888
-8.015635	153.209701
-7.990630	153.200414
-7.965624	153.191245
-7.940619	153.182011
-7.915613	153.172578
-7.890608	153.162946
-7.865603	153.153116
-7.840597	153.143087
-7.815592	153.132859
-7.790586	153.122432
-7.765581	153.111806
-7.740575	153.101081
-7.715570	153.090575
-7.690565	153.079921
-7.665559	153.069116
-7.640554	153.058163
-7.615548	153.047363
-7.590543	153.036662
-7.565538	153.025664
-7.540532	153.014368
-7.515527	153.002773
-7.490521	152.990881
-7.465516	152.978690
-7.440511	152.966201
-7.415505	152.953414
-7.390500	152.940343
-7.365494	152.927136
-7.340489	152.913729
-7.315484	152.900124
-7.290478	152.886319
-7.265473	152.872239
-7.240467	152.857673
-7.215462	152.842795
-7.190456	152.827603
-7.165451	152.812098
-7.140446	152.796279
-7.115440	152.780147
-7.090435	152.763702
-7.065429	152.746944
-7.040424	152.729859
-7.015419	152.712099
-6.990413	152.694090
-6.965408	152.675832
-6.940402	152.657326
-6.915397	152.638567
-6.890392	152.619470
-6.865386	152.600060
-6.840381	152.580337
-6.815375	152.560301
-6.790370	152.539951
-6.765365	152.519289
-6.740359	152.498314
-6.715354	152.477026
-6.690348	152.455425
-6.665343	152.433551
-6.640337	152.411394
-6.615332	152.388954
-6.590327	152.366230
-6.565321	152.343223
-6.540316	152.320171
-6.515310	152.296921
-6.490305	152.273443
-6.465300	152.249737
-6.440294	152.225803
-6.415289	152.201641
-6.390283	152.177251
-6.365278	152.152632
-6.340273	152.127786
-6.315267	152.103117
-6.290262	152.078280
-6.265256	152.053209
-6.240251	152.027903
-6.215246	152.002363
-6.190240	151.976980
-6.165235	151.951545
-6.140229	151.925883
-6.115224	151.899993
-6.090219	151.873875
-6.065213	151.847529
-6.040208	151.820956
-6.015202	151.794155
-5.990197	151.767126
-5.965191	151.740744
-5.940186	151.714383
-5.915181	151.687788
-5.890175	151.660959
-5.865170	151.633896
-5.840164	151.607734
-5.815159	151.582602
-5.790154	151.557371
-5.765148	151.532042
-5.740143	151.506614
-5.715137	151.481087
-5.690132	151.455461
-5.665127	151.429737
-5.640121	151.403914
-5.615116	151.379901
-5.590110	151.356650
-5.565105	151.333301
-5.540100	151.309852
-5.515094	151.286304
-5.490089	151.263403
-5.465083	151.242180
-5.440078	151.220921
-5.415072	151.199627
-5.390067	151.178298
-5.365062	151.156933
-5.340056	151.135533
-5.315051	151.114098
-5.290045	151.092628
-5.265040	151.072510
-5.240035	151.053326
-5.215029	151.034178
-5.190024	151.015065
-5.165018	150.995988
-5.140013	150.977076
-5.115008	150.959290
-5.090002	150.941589
-5.064997	150.923973
-5.039991	150.906442
-5.014986	150.888996
-4.989981	150.871634
-4.964975	150.854358
-4.939970	150.837166
-4.914964	150.820293
-4.889959	150.803724
-4.864953	150.787240
-4.839948	150.770840
-4.814943	150.754525
-4.789937	150.738295
-4.764932	150.722202
-4.739926	150.706184
-4.714921	150.690238
-4.689916	150.674362
-4.664910	150.658557
-4.639905	150.642822
-4.614899	150.627159
-4.589894	150.611566
-4.564889	150.595977
-4.539883	150.580344
-4.514878	150.564747
-4.489872	150.549184
-4.464867	150.533657
-4.439862	150.518165
-4.414856	150.502557
-4.389851	150.486871
-4.364845	150.471156
-4.339840	150.455412
-4.314835	150.439639
-4.289829	150.423837
-4.264824	150.408006
-4.239818	150.392147
-4.214813	150.376081
-4.189807	150.359606
-4.164802	150.343031
-4.139797	150.326357
-4.114791	150.309584
-4.089786	150.292712
-4.064780	150.275216
-4.039775	150.257142
-4.014770	150.238953
-3.989764	150.220650
-3.964759	150.202233
-3.939753	150.183701
-3.914748	150.165054
-3.889743	150.146293
-3.864737	150.127241
-3.839732	150.107611
-3.814726	150.087931
-3.789721	150.068201
-3.764716	150.048422
-3.739710	150.028593
-3.714705	150.008756
-3.689699	149.988954
-3.664694	149.969109
-3.639688	149.949222
-3.614683	149.929291
-3.589678	149.909317
-3.564672	149.889300
-3.539667	149.869239
-3.514661	149.849175
-3.489656	149.829228
-3.464651	149.809195
-3.439645	149.789077
-3.414640	149.768874
-3.389634	149.748586
-3.364629	149.728235
-3.339624	149.707928
-3.314618	149.687522
-3.289613	149.667016
-3.264607	149.646412
-3.239602	149.625708
-3.214597	149.604905
-3.189591	149.584004
-3.164586	149.563025
-3.139580	149.542187
-3.114575	149.521285
-3.089569	149.500318
-3.064564	149.479287
-3.039559	149.458192
-3.014553	149.437032
-2.989548	149.416021
-2.964542	149.394923
-2.939537	149.373726
-2.914532	149.352430
-2.889526	149.331036
-2.864521	149.309542
-2.839515	149.287948
-2.814510	149.266257
-2.789505	149.244723
-2.764499	149.223125
-2.739494	149.201462
-2.714488	149.179735
-2.689483	149.157943
-2.664478	149.136087
-2.639472	149.114336
-2.614467	149.092545
-2.589461	149.070654
-2.564456	149.048665
-2.539451	149.026577
-2.514445	149.004389
-2.489440	148.982103
-2.464434	148.959717
-2.439429	148.937365
-2.414423	148.914910
-2.389418	148.892342
-2.364413	148.869659
-2.339407	148.846863
-2.314402	148.823951
-2.289396	148.801056
-2.264391	148.778119
-2.239386	148.755033
-2.214380	148.731798
-2.189375	148.708414
-2.164369	148.684880
-2.139364	148.661198
-2.114359	148.637367
-2.089353	148.613629
-2.064348	148.589779
-2.039342	148.565765
-2.014337	148.541588
-1.989332	148.517248
-1.964326	148.492745
-1.939321	148.468206
-1.914315	148.443738
-1.889310	148.419135
-1.864304	148.394397
-1.839299	148.369524
-1.814294	148.344517
-1.789288	148.319374
-1.764283	148.294097
-1.739277	148.269085
-1.714272	148.244020
-1.689267	148.218757
-1.664261	148.193294
-1.639256	148.167633
-1.614250	148.141773
-1.589245	148.116120
-1.564240	148.092161
-1.539234	148.068052
-1.514229	148.043794
-1.489223	148.019385
-1.464218	147.994828
-1.439213	147.970120
-1.414207	147.945263
-1.389202	147.922777
-1.364196	147.901434
-1.339191	147.879929
-1.314185	147.858261
-1.289180	147.836429
-1.264175	147.814435
-1.239169	147.792278
-1.214164	147.774111
-1.189158	147.755869
-1.164153	147.737493
-1.139148	147.718982
-1.114142	147.700336
-1.089137	147.681555
-1.064131	147.662639
-1.039126	147.646070
-1.014121	147.631164
-0.989115	147.616057
-0.964110	147.600751
-0.939104	147.585245
-0.914099	147.569539
-0.889094	147.553634
-0.864088	147.539951
-0.839083	147.526703
-0.814077	147.513258
-0.789072	147.499614
-0.764067	147.485772
-0.739061	147.471732
-0.714056	147.457494
-0.689050	147.444196
-0.664045	147.431870
-0.639039	147.419309
-0.614034	147.406514
-0.589029	147.393484
-0.564023	147.380220
-0.539018	147.366721
-0.514012	147.355695
-0.489007	147.346310
-0.464002	147.336775
-0.438996	147.327090
-0.413991	147.317255
-0.388985	147.307270
-0.363980	147.297135
-0.338975	147.289588
-0.313969	147.286079
-0.288964	147.282570
-0.263958	147.279061
-0.238953	147.275553
-0.213948	147.272044
-0.188942	147.268535
-0.163937	147.267881
-0.138931	147.271390
-0.113926	147.274899
-0.088920	147.278408
-0.063915	147.281916
-0.038910	147.285425
-0.013904	147.288934
0.011101	147.294576
0.036107	147.304747
0.061112	147.314767
0.086117	147.324637
0.111123	147.334358
0.136128	147.343928
0.161134	147.353348
0.186139	147.363577
0.211144	147.377132
0.236150	147.390451
0.261155	147.403536
0.286161	147.416387
0.311166	147.429002
0.336171	147.441383
0.361177	147.454110
0.386182	147.468538
0.411188	147.482718
0.436193	147.496650
0.461199	147.510334
0.486204	147.523770
0.511209	147.536958
0.536215	147.549965
0.561220	147.565918
0.586226	147.581670
0.611231	147.597223
0.636236	147.612576
0.661242	147.627730
0.686247	147.642683
0.711253	147.658090
0.736258	147.677188
0.761263	147.696101
0.786269	147.714829
0.811274	147.733373
0.836280	147.751731
0.861285	147.769905
0.886290	147.787894
0.911296	147.809336
0.936301	147.831368
0.961307	147.853238
0.986312	147.874945
1.011317	147.896488
1.036323	147.917869
1.061328	147.939309
1.086334	147.964201
1.111339	147.988944
1.136345	148.013537
1.161350	148.037980
1.186355	148.062273
1.211361	148.086417
1.236366	148.110412
1.261372	148.135590
1.286377	148.161387
1.311382	148.187035
1.336388	148.212535
1.361393	148.237885
1.386399	148.263087
1.411404	148.288140
1.436409	148.313484
1.461415	148.338691
1.486420	148.363749
1.511426	148.388657
1.536431	148.413417
1.561436	148.438027
1.586442	148.462487
1.611447	148.486971
1.636453	148.511512
1.661458	148.535891
1.686464	148.560106
1.711469	148.584157
1.736474	148.608046
1.761480	148.631771
1.786485	148.655604
1.811491	148.679321
1.836496	148.702889
1.861501	148.726309
1.886507	148.749579
1.911512	148.772700
1.936518	148.795672
1.961523	148.818520
1.986528	148.841295
2.011534	148.863921
2.036539	148.886397
2.061545	148.908723
2.086550	148.930900
2.111555	148.952926
2.136561	148.975136
2.161566	148.997356
2.186572	149.019513
2.211577	149.041606
2.236583	149.063636
2.261588	149.085602
2.286593	149.107505
2.311599	149.129362
2.336604	149.151421
2.361610	149.173345
2.386615	149.195133
2.411620	149.216785
2.436626	149.238302
2.461631	149.259683
2.486637	149.281179
2.511642	149.302701
2.536647	149.324159
2.561653	149.345554
2.586658	149.366885
2.611664	149.388153
2.636669	149.409358
2.661674	149.430498
2.686680	149.452015
2.711685	149.473517
2.736691	149.494933
2.761696	149.516264
2.786701	149.537509
2.811707	149.558668
2.836712	149.579773
2.861718	149.600798
2.886723	149.621724
2.911729	149.642551
2.936734	149.663279
2.961739	149.683907
2.986745	149.704436
3.011750	149.724866
3.036756	149.745197
3.061761	149.765431
3.086766	149.785564
3.111772	149.805599
3.136777	149.825534
3.161783	149.845369
3.186788	149.865260
3.211793	149.885248
3.236799	149.905221
3.261804	149.925179
3.286810	149.945123
3.311815	149.965053
3.336820	149.984968
3.361826	150.004869
3.386831	150.024701
3.411837	150.044397
3.436842	150.063995
3.461848	150.083493
3.486853	150.102892
3.511858	150.122193
3.536864	150.141122
3.561869	150.159656
3.586875	150.178124
3.611880	150.196527
3.636885	150.214865
3.661891	150.233138
3.686896	150.251345
3.711902	150.269488
3.736907	150.287306
3.761912	150.304378
3.786918	150.321337
3.811923	150.338182
3.836929	150.354913
3.861934	150.371531
3.886939	150.387757
3.911945	150.403441
3.936950	150.419075
3.961956	150.434658
3.986961	150.450192
4.011967	150.465676
4.036972	150.481110
4.061977	150.496494
4.086983	150.511823
4.111988	150.527093
4.136994	150.542384
4.161999	150.557696
4.187004	150.573029
4.212010	150.588383
4.237015	150.603768
4.262021	150.619249
4.287026	150.634828
4.312031	150.650507
4.337037	150.666285
4.362042	150.682161
4.387048	150.698137
4.412053	150.714212
4.437058	150.730386
4.462064	150.746796
4.487069	150.763260
4.512075	150.779759
4.537080	150.796294
4.562085	150.812865
4.587091	150.829613
4.612096	150.846986
4.637102	150.864429
4.662107	150.881942
4.687113	150.899526
4.712118	150.917180
4.737123	150.934905
4.762129	150.952700
4.787134	150.970565
4.812140	150.989237
4.837145	151.008239
4.862150	151.027255
4.887156	151.046285
4.912161	151.065330
4.937167	151.084656
4.962172	151.106059
4.987177	151.127447
5.012183	151.148822
5.037188	151.170182
5.062194	151.191528
5.087199	151.212860
5.112204	151.234178
5.137210	151.255481
5.162215	151.278325
5.187221	151.302578
5.212226	151.326746
5.237232	151.350829
5.262237	151.374827
5.287242	151.398804
5.312248	151.424826
5.337253	151.450663
5.362259	151.476315
5.387264	151.501783
5.412269	151.527067
5.437275	151.552165
5.462280	151.577080
5.487286	151.601809
5.512291	151.627075
5.537296	151.653703
5.562302	151.680168
5.587307	151.706470
5.612313	151.732610
5.637318	151.758587
5.662323	151.785909
5.687329	151.813078
5.712334	151.839997
5.737340	151.866667
5.762345	151.893087
5.787351	151.919259
5.812356	151.945182
5.837361	151.970855
5.862367	151.996320
5.887372	152.021844
5.912378	152.047169
5.937383	152.072295
5.962388	152.097222
5.987394	152.121950
6.012399	152.146795
6.037405	152.171467
6.062410	152.195911
6.087415	152.220126
6.112421	152.244114
6.137426	152.267874
6.162432	152.291405
6.187437	152.314709
6.212442	152.337784
6.237448	152.360773
6.262453	152.383523
6.287459	152.406025
6.312464	152.428277
6.337469	152.450281
6.362475	152.471810
6.387480	152.493011
6.412486	152.513948
6.437491	152.534621
6.462497	152.555032
6.487502	152.575179
6.512507	152.595063
6.537513	152.614684
6.562518	152.634041
6.587524	152.652877
6.612529	152.671360
6.637534	152.689580
6.662540	152.707537
6.687545	152.725231
6.712551	152.742421
6.737556	152.759205
6.762561	152.775691
6.787567	152.791878
6.812572	152.807765
6.837578	152.823353
6.862583	152.838642
6.887588	152.853632
6.912594	152.868323
6.937599	152.882344
6.962605	152.895789
6.987610	152.908972
7.012616	152.921891
7.037621	152.934548
7.062626	152.946965
7.087632	152.959174
7.112637	152.971169
7.137643	152.982951
7.162648	152.994519
7.187653	153.005873
7.212659	153.017014
7.237664	153.027941
7.262670	153.038655
7.287675	153.049480
7.312680	153.060693
7.337686	153.071707
7.362691	153.082523
7.387697	153.093141
7.412702	153.103793
7.437707	153.114467
7.462713	153.124942
7.487718	153.135218
7.512724	153.145295
7.537729	153.155173
7.562735	153.164852
7.587740	153.174331
7.612745	153.183612
7.637751	153.192775
7.662756	153.202214
7.687762	153.211540
7.712767	153.220752
7.737772	153.229850
7.762778	153.238587
7.787783	153.247010
7.812789	153.255502
7.837794	153.264063
7.862799	153.272694
7.887805	153.281395
7.912810	153.290166
7.937816	153.299006
7.962821	153.307916
7.987826	153.316896
8.012832	153.324739
8.037837	153.332776
8.062843	153.341047
8.087848	153.349553
8.112853	153.358060
8.137859	153.366451
8.162864	153.375224
8.187870	153.384381
8.212875	153.393920
8.237881	153.403843
8.262886	153.414148
8.287891	153.424837
8.312897	153.435908
8.337902	153.447363
8.362908	153.458672
8.387913	153.470155
8.412918	153.481958
8.437924	153.494081
8.462929	153.506429
8.487935	153.518873
8.512940	153.531716
8.537945	153.544956
8.562951	153.558594
8.587956	153.572630
8.612962	153.587064
8.637967	153.601895
8.662972	153.617125
8.687978	153.632753
8.712983	153.648724
8.737989	153.664949
8.762994	153.681436
8.788000	153.698187
8.813005	153.715056
8.838010	153.731515
8.863016	153.748287
8.888021	153.765371
8.913027	153.782768
8.938032	153.800477
8.963037	153.818499
8.988043	153.836833
9.013048	153.855481
9.038054	153.874440
9.063059	153.893451
9.088064	153.912355
9.113070	153.931558
9.138075	153.951061
9.163081	153.970710
9.188086	153.988895
9.213091	154.007194
9.238097	154.025606
9.263102	154.044132
9.288108	154.062771
9.313113	154.081523
9.338119	154.100390
9.363124	154.119369
9.388129	154.138462
9.413135	154.156711
9.438140	154.171121
9.463146	154.185545
9.488151	154.199984
9.513156	154.214437
9.538162	154.223406
9.563167	154.232316
9.588173	154.241175
9.613178	154.249983
9.638183	154.258741
9.663189	154.267447
9.688194	154.276103
9.713200	154.284709
9.738205	154.293263
9.763210	154.301741
9.788216	154.304566
9.813221	154.307427
9.838227	154.310324
9.863232	154.313257
9.888237	154.312367
9.913243	154.311414
9.938248	154.310780
9.963254	154.310464
9.988259	154.310467
10.013265	154.310789
10.038270	154.311430
10.063275	154.312389
10.088281	154.313668
10.113286	154.315265
10.138292	154.315932
10.163297	154.316565
10.188302	154.317446
10.213308	154.318576
10.238313	154.319229
10.263319	154.320101
10.288324	154.321357
10.313329	154.322997
10.338335	154.325021
10.363340	154.327430
10.388346	154.330222
10.413351	154.333398
10.438356	154.336958
10.463362	154.340902
10.488367	154.344961
10.513373	154.349227
10.538378	154.353861
10.563384	154.358863
10.588389	154.364105
10.613394	154.369683
10.638400	154.375646
10.663405	154.381994
10.688411	154.388726
10.713416	154.395844
10.738421	154.403345
10.763427	154.411232
10.788432	154.419503
10.813438	154.428159
10.838443	154.437236
10.863448	154.446770
10.888454	154.456723
10.913459	154.467094
10.938465	154.477908
10.963470	154.489206
10.988475	154.500989
11.013481	154.513255
11.038486	154.526005
11.063492	154.539239
11.088497	154.552956
11.113503	154.567157
11.138508	154.581842
11.163513	154.597011
11.188519	154.612515
11.213524	154.627900
11.238530	154.643583
11.263535	154.659565
11.288540	154.675111
11.313546	154.690374
11.338551	154.705901
11.363557	154.721691
11.388562	154.737745
11.413567	154.754062
11.438573	154.770643
11.463578	154.787487
11.488584	154.804595
11.513589	154.821966
11.538594	154.839457
11.563600	154.853643
11.588605	154.867943
11.613611	154.882358
11.638616	154.894547
11.663621	154.904351
11.688627	154.914267
11.713632	154.924297
11.738638	154.934439
11.763643	154.944693
11.788649	154.955061
11.813654	154.965541
11.838659	154.976135
11.863665	154.986841
11.888670	154.997660
11.913676	155.004840
11.938681	155.011445
11.963686	155.018150
11.988692	155.023416
12.013697	155.026542
12.038703	155.029903
12.063708	155.033496
12.088713	155.037324
12.113719	155.041385
12.138724	155.045680
12.163730	155.050208
12.188735	155.054970
12.213740	155.059965
12.238746	155.065195
12.263751	155.069470
12.288757	155.073393
12.313762	155.077600
12.338768	155.081983
12.363773	155.086410
12.388778	155.091121
12.413784	155.096116
12.438789	155.101395
12.463795	155.106958
12.488800	155.112804
12.513805	155.118935
12.538811	155.125350
12.563816	155.132048
12.588822	155.139031
12.613827	155.146102
12.638832	155.153267
12.663838	155.160767
12.688843	155.168479
12.713849	155.176171
12.738854	155.184296
12.763859	155.192855
12.788865	155.201846
12.813870	155.211270
12.838876	155.221127
12.863881	155.231418
12.888887	155.242141
12.913892	155.253297
12.938897	155.264886
12.963903	155.276932
12.988908	155.289456
13.013914	155.302385
13.038919	155.315782
13.063924	155.329986
13.088930	155.344624
13.113935	155.359694
13.138941	155.375198
13.163946	155.391134
13.188951	155.407504
13.213957	155.424306
13.238962	155.441542
13.263968	155.459210
13.288973	155.477312
13.313978	155.495815
13.338984	155.514297
13.363989	155.533092
13.388995	155.552122
13.414000	155.570060
13.439005	155.588227
13.464011	155.606622
13.489016	155.625244
13.514022	155.644095
13.539027	155.663174
13.564033	155.682480
13.589038	155.702015
13.614043	155.721778
13.639049	155.741769
13.664054	155.761988
13.689060	155.779171
13.714065	155.795958
13.739070	155.812774
13.764076	155.824568
13.789081	155.836114
13.814087	155.847577
13.839092	155.858955
13.864097	155.870248
13.889103	155.881456
13.914108	155.892580
13.939114	155.903620
13.964119	155.914575
13.989124	155.925445
14.014130	155.936231
14.039135	155.943173
14.064141	155.948378
14.089146	155.953547
14.114152	155.954827
14.139157	155.955672
14.164162	155.956602
14.189168	155.957617
14.214173	155.958717
14.239179	155.959901
14.264184	155.961171
14.289189	155.962525
14.314195	155.963964
14.339200	155.965488
14.364206	155.967097
14.389211	155.967687
14.414216	155.967355
14.439222	155.967257
14.464227	155.965972
14.489233	155.964679
14.514238	155.963756
14.539243	155.963202
14.564249	155.963017
14.589254	155.963202
14.614260	155.963755
14.639265	155.964678
14.664271	155.965970
14.689276	155.967632
14.714281	155.969662
14.739287	155.971927
14.764292	155.974309
14.789298	155.977145
14.814303	155.980369
14.839308	155.984075
14.864314	155.988299
14.889319	155.993040
14.914325	155.998299
14.939330	156.004076
14.964335	156.010371
14.989341	156.017184
15.014346	156.024515
15.039352	156.032363
15.064357	156.040730
15.089362	156.049522
15.114368	156.057989
15.139373	156.066789
15.164379	156.075732
15.189384	156.084918
15.214389	156.094467
15.239395	156.104379
15.264400	156.114653
15.289406	156.125290
15.314411	156.136289
15.339417	156.147651
15.364422	156.159376
15.389427	156.171463
15.414433	156.183913
15.439438	156.196725
15.464444	156.208693
15.489449	156.220738
15.514454	156.232037
15.539460	156.242779
15.564465	156.253771
15.589471	156.265012
15.614476	156.276502
15.639481	156.288241
15.664487	156.300229
15.689492	156.312466
15.714498	156.324953
15.739503	156.337688
15.764508	156.350673
15.789514	156.363906
15.814519	156.376894
15.839525	156.389813
15.864530	156.403032
15.889536	156.416505
15.914541	156.429956
15.939546	156.443386
15.964552	156.456795
15.989557	156.470182
16.014563	156.483548
16.039568	156.496893
16.064573	156.510216
16.089579	156.523518
16.114584	156.536799
16.139590	156.550058
16.164595	156.563036
16.189600	156.575705
16.214606	156.588113
16.239611	156.600080
16.264617	156.611849
16.289622	156.623418
16.314627	156.634789
16.339633	156.645961
16.364638	156.656935
16.389644	156.667710
16.414649	156.678286
16.439655	156.688664
16.464660	156.698843
16.489665	156.708823
16.514671	156.718530
16.539676	156.727825
16.564682	156.736828
16.589687	156.745533
16.614692	156.753920
16.639698	156.761987
16.664703	156.769736
16.689709	156.777167
16.714714	156.784278
16.739719	156.791071
16.764725	156.797545
16.789730	156.803700
16.814736	156.809536
16.839741	156.815054
16.864746	156.820102
16.889752	156.823840
16.914757	156.826990
16.939763	156.829335
16.964768	156.831248
16.989773	156.832726
17.014779	156.833772
17.039784	156.834384
17.064790	156.834564
17.089795	156.834309
17.114801	156.833622
17.139806	156.832501
17.164811	156.830947
17.189817	156.828960
17.214822	156.826539
17.239828	156.822463
17.264833	156.817687
17.289838	156.811052
17.314844	156.803948
17.339849	156.796375
17.364855	156.788332
17.389860	156.779819
17.414865	156.770837
17.439871	156.761385
17.464876	156.751464
17.489882	156.741073
17.514887	156.730213
17.539892	156.718883
17.564898	156.707084
17.589903	156.694295
17.614909	156.680853
17.639914	156.666702
17.664920	156.652225
17.689925	156.637420
17.714930	156.622288
17.739936	156.606829
17.764941	156.591043
17.789947	156.574929
17.814952	156.558489
17.839957	156.541722
17.864963	156.524627
17.889968	156.507206
17.914974	156.489458
17.939979	156.472426
17.964984	156.456009
17.989990	156.442981
18.014995	156.430263
18.040001	156.417630
18.065006	156.405083
18.090011	156.392621
18.115017	156.380245
18.140022	156.367954
18.165028	156.355749
18.190033	156.343630
18.215039	156.331596
18.240044	156.319648
18.265049	156.307785
18.290055	156.298393
18.315060	156.293043
18.340066	156.292291
18.365071	156.292369
18.390076	156.292492
18.415082	156.292658
18.440087	156.292869
18.465093	156.293123
18.490098	156.293421
18.515103	156.293762
18.540109	156.294148
18.565114	156.294578
18.590120	156.295051
18.615125	156.295568
18.640130	156.296722
18.665136	156.300535
18.690141	156.305596
18.715147	156.310994
18.740152	156.316327
18.765157	156.321595
18.790163	156.326799
18.815168	156.331938
18.840174	156.337013
18.865179	156.342024
18.890185	156.346969
18.915190	156.351851
18.940195	156.356668
18.965201	156.361420
18.990206	156.366108
19.015212	156.369457
19.040217	156.371492
19.065222	156.372891
19.090228	156.374225
19.115233	156.375495
19.140239	156.376701
19.165244	156.377842
19.190249	156.378918
19.215255	156.379930
19.240260	156.380877
19.265266	156.381760
19.290271	156.382579
19.315276	156.383333
19.340282	156.384022
19.365287	156.384943
19.390293	156.385581
19.415298	156.386000
19.440304	156.386469
19.465309	156.386987
19.490314	156.387555
19.515320	156.388172
19.540325	156.388838
19.565331	156.389553
19.590336	156.390318
19.615341	156.391132
19.640347	156.391995
19.665352	156.392908
19.690358	156.393870
19.715363	156.393484
19.740368	156.391411
19.765374	156.388570
19.790379	156.385544
19.815385	156.382333
19.840390	156.378937
19.865395	156.375356
19.890401	156.371590
19.915406	156.367640
19.940412	156.363504
19.965417	156.359184
19.990423	156.354679
20.015428	156.349989
20.040433	156.345114
20.065439	156.338711
20.090444	156.328955
20.115450	156.317447
20.140455	156.305825
20.165460	156.294090
20.190466	156.282242
20.215471	156.270280
20.240477	156.258204
20.265482	156.246015
20.290487	156.233712
20.315493	156.221296
20.340498	156.208767
20.365504	156.196124
20.390509	156.183367
20.415514	156.170473
20.440520	156.157110
20.465525	156.143212
20.490531	156.129371
20.515536	156.115586
20.540541	156.101858
20.565547	156.088186
20.590552	156.074571
20.615558	156.061013
20.640563	156.047511
20.665569	156.034066
20.690574	156.020677
20.715579	156.007346
20.740585	155.994070
20.765590	155.980842
20.790596	155.967304
20.815601	155.953856
20.840606	155.940387
20.865612	155.926897
20.890617	155.913386
20.915623	155.899854
20.940628	155.886301
20.965633	155.872727
20.990639	155.859131
21.015644	155.845515
21.040650	155.831877
21.065655	155.818219
21.090660	155.804539
21.115666	155.790838
21.140671	155.775727
21.165677	155.757957
21.190682	155.740101
21.215688	155.722160
21.240693	155.704133
21.265698	155.686021
21.290704	155.667823
21.315709	155.649540
21.340715	155.631171
21.365720	155.612716
21.390725	155.594176
21.415731	155.575550
21.440736	155.556839
21.465742	155.538042
21.490747	155.517430
21.515752	155.494191
21.540758	155.470738
