Patient Name: FANTOMARW3, 
Patient ID: 15072016
Plan: Perf Fot Eq4
Course: C1
Date: Thursday, July 21, 2016 6:35:36 PM
Exported by: laldrovandi

Start: (-25.00, 20.00, -0.75)
End:   (25.00, 20.00, -0.75)

	10x10	40x40	10x10w15	30x30w15	10x10w30	30x30w30	10x10w45	20x20w45	10x10w60	15x15w60	Total
6.125026	0.388843	41.822088	0.656850	11.242797	0.799497	13.720247	0.694733	3.698227	0.808915	2.120921	75.953118
6.150026	0.390703	41.840799	0.659287	11.338407	0.801902	13.841262	0.696754	3.711497	0.811085	2.127711	76.219407
6.175026	0.392563	41.859509	0.661724	11.434017	0.804307	13.962276	0.698776	3.724767	0.813255	2.134502	76.485695
6.200027	0.394423	41.878219	0.664161	11.529626	0.806712	14.083290	0.700798	3.738038	0.815425	2.141292	76.751983
6.225027	0.396283	41.896930	0.666598	11.625235	0.809117	14.204303	0.702819	3.751308	0.817595	2.148082	77.018270
6.250027	0.398143	41.915640	0.669035	11.720844	0.811522	14.325317	0.704841	3.764578	0.819765	2.154872	77.284557
6.275027	0.400003	41.934350	0.671473	11.816453	0.813927	14.446329	0.706863	3.777848	0.821935	2.161662	77.550843
6.300027	0.401862	41.953061	0.673910	11.912061	0.816332	14.567342	0.708884	3.791119	0.824105	2.168452	77.817128
6.325027	0.403722	41.971771	0.676347	12.007669	0.818737	14.688354	0.710906	3.804389	0.826275	2.175242	78.083413
6.350027	0.405582	41.990481	0.678784	12.103277	0.821142	14.809366	0.712927	3.817659	0.828445	2.182032	78.349697
6.375027	0.407470	42.008937	0.681251	12.214295	0.823547	14.950810	0.715014	3.831010	0.830690	2.188917	78.651940
6.400027	0.409487	42.026170	0.683861	12.399159	0.825952	15.190167	0.717413	3.844751	0.833290	2.196258	79.126507
6.425027	0.411505	42.043403	0.686471	12.584023	0.828357	15.429522	0.719811	3.858491	0.835890	2.203598	79.601071
6.450028	0.413523	42.060637	0.689081	12.768885	0.830762	15.668876	0.722209	3.872231	0.838490	2.210938	80.075633
6.475028	0.415541	42.077870	0.691691	12.953746	0.833168	15.908229	0.724608	3.885971	0.841090	2.218279	80.550192
6.500028	0.417559	42.095103	0.694301	13.138606	0.835573	16.147580	0.727007	3.899712	0.843690	2.225619	81.024749
6.525028	0.419577	42.112337	0.696911	13.323465	0.837978	16.386930	0.729405	3.913452	0.846290	2.232959	81.499303
6.550028	0.421595	42.129570	0.699521	13.508322	0.840383	16.626278	0.731804	3.927192	0.848890	2.240300	81.973855
6.575028	0.423613	42.146804	0.702131	13.693179	0.842788	16.865625	0.734202	3.940932	0.851491	2.247640	82.448404
6.600028	0.425631	42.164037	0.704741	13.878035	0.845193	17.104970	0.736601	3.954673	0.854091	2.254981	82.922951
6.625028	0.427592	42.181071	0.707266	14.112768	0.847599	17.410452	0.738903	3.968658	0.856579	2.262179	83.513067
6.650028	0.429284	42.197152	0.709384	14.586459	0.850003	18.032781	0.740743	3.983818	0.858533	2.268700	84.656858
6.675029	0.430976	42.213232	0.711502	15.060141	0.852408	18.655101	0.742583	3.998979	0.860487	2.275220	85.800630
6.700029	0.432668	42.229313	0.713620	15.533816	0.854813	19.277410	0.744423	4.014139	0.862441	2.281740	86.944384
6.725029	0.434360	42.245393	0.715738	16.007483	0.857218	19.899709	0.746263	4.029299	0.864396	2.288260	88.088120
6.750029	0.436052	42.261473	0.717857	16.481142	0.859623	20.521997	0.748103	4.044459	0.866350	2.294780	89.231838
6.775029	0.437744	42.277554	0.719975	16.954794	0.862028	21.144276	0.749943	4.059620	0.868304	2.301301	90.375539
6.800029	0.439436	42.293634	0.722093	17.428438	0.864433	21.766544	0.751783	4.074780	0.870258	2.307821	91.519221
6.825029	0.441128	42.309715	0.724211	17.902074	0.866838	22.388802	0.753623	4.089940	0.872212	2.314341	92.662886
6.850029	0.442820	42.325795	0.726330	18.375703	0.869243	23.011049	0.755464	4.105100	0.874167	2.320861	93.806532
